1.569567028732564609e+02,3.382155990050674177e+01,2.769297711464610856e+01,1.339730038106761185e+02,1.325800819898990994e+02,9.972538690664509886e+01,4.500079454452218641e+01,1.093216940481756261e+01,7.285576645915060112e+01,4.609088923860419129e+01,5.502250390140267200e+01,6.801717385152666395e+01,4.202686289001053410e+01,1.439340769477340132e+02,1.081074843910221617e+01,3.542930757382368938e+02,1.168112040377545782e+02,1.247718091337000317e+02,3.599573811546551383e+01,1.404444135626464742e+02,1.575190748614471659e+02,7.932291783767379911e+01,2.055362518432706764e+01,6.252429492350984930e+01,1.449701120634273934e+02,1.888372495238703408e+01,9.287728852145640701e+01,1.333401934468466266e+02,1.000291325769592277e+02,6.489470095131503058e+01,1.247583510261062258e+02,8.017433543598869505e+01,7.655308832505659211e+01,2.592985698468572195e+02,4.124083502423017222e+01,8.487410766625568925e+00,1.525320810040519461e+02,1.051244308042606406e+02,6.640329518230922190e+01,5.874792233618497761e+01,4.390114112553731474e+01,9.702246908632899647e+01,7.322766923521456306e+01,5.305864072363468154e+01,2.155474209912082983e+02,1.199114973409153038e+02,1.486473297860039793e+02,6.151327475564254144e+01,1.707031594590246470e+02,2.319726019305443288e+02,1.359560684500916921e+02,1.216639188363845392e+02,2.643215141680998137e+00,1.863176000965515868e+02,1.043218484295781678e+01,4.286224187056667034e+01,1.132258611400681616e+02,8.163873702918138520e+00,7.976862313081947775e+01,1.206664881072175888e+02,1.917761100667950913e+01,1.492226044276260382e+02,4.906988377752107056e+01,1.833027754738981230e+02,2.484539758078872040e+01,1.435080059754881532e+01,1.623490575238512292e+02,2.090977777503935329e+02,8.408217025466467476e+01,2.633076617101609074e+01,4.155261119395041902e+01,5.846376691541377113e+01,9.436265669247961796e+01,4.091952011686210255e+01,6.521361776108638253e+01,5.722274454731224580e+01,1.793206157020231615e+02,1.474306760073175049e+01,4.144761797619001698e+01,7.124965693711986603e+01,1.962387071461018024e+02,6.934811934294786795e+01,1.498381366399628405e+02,2.543900993939874411e+01,7.032507822058066438e+01,1.681735462975729547e+02,5.961389006526984957e+01,1.259198855801810737e+02,3.047275192013440659e+00,4.721719043162497798e+01,1.152814022411579060e+02,5.907231532959846021e+01,1.426483485251165177e+02,2.177122867147560470e+01,2.488534508645640813e+02,4.690792801130509559e+00,5.174288812476650179e+00,4.081278564232894723e+01,8.936896997099137252e+01,2.829264358106612676e+01
2.190295933645586217e+02,2.433985289412173358e+01,6.827170406591528717e+01,1.262948130955237076e+02,3.032381804712917983e+02,1.008024475636418629e+02,9.947857906881485235e+01,2.776687835041888164e+01,6.414512289283732294e+00,3.430613167990066614e+01,7.421099240704961630e+01,1.598467252597721888e+01,2.105133240865685593e+02,9.338362766663296100e+01,2.147218338422745774e+02,5.236010114606049370e+01,5.065433925343867827e+01,1.316659093656390951e+02,1.435335062145614700e+02,1.254335358484060805e+02,3.273287686194985895e+02,8.430792605324375799e+00,2.322518957788570617e+02,2.406620211352731360e+02,3.089089042458328436e+02,6.261501885301336756e+01,7.088279892389473957e+01,1.827555421391606387e+02,1.868073898373671682e+02,8.637477516897526186e+01,4.194634910506263736e+01,6.994964130317899276e+01,2.660235006016996522e+02,8.024895506640103804e+01,4.813725260244344994e+00,1.191542090012565609e+02,3.327351218595170934e+01,3.817210872818038325e+01,2.775113514442622318e+02,2.090717327408340793e+02,3.392456836740943515e+01,1.583183401594769002e+01,3.046756108217277514e+01,7.501517029522543112e+01,8.972600861914665415e+01,2.105040955483897278e+02,2.118094008215779809e+02,1.394231566364342143e+02,2.309462458820746065e+02,8.029974600151047071e+01,9.313059428743481760e+01,1.453231167582077603e+02,1.511489326694686497e+02,9.204381509105395764e+01,1.412558160433408148e+02,2.337657483012001194e+02,2.512128018492793444e+02,2.329484938052081588e+01,2.381128662048837157e+02,1.031723904148029334e+02,2.289008914929368643e+02,1.675662229885683132e+02,2.218538589307690074e+02,1.103007094669080743e+02,1.632420043783391179e+02,9.154988558611130145e+01,2.054225281033939154e+02,1.101551901228246066e+02,1.156328112864625695e+02,1.376515964179279763e+02,5.066829326041653303e+01,2.319244993260375765e+01,4.669187429846545001e+01,9.712759805776727262e+01,1.207140409269063781e+02,1.329148245734355953e+02,1.204786538337059767e+02,1.430980950945597669e+02,5.665403976904831040e+01,8.576523955142504008e+01,4.516273675466096904e+01,3.782979019102890561e+01,1.618030631333178917e+02,2.171054185340310028e+02,1.822611432618444951e+02,1.088778514465426355e+02,6.446686012623680995e+01,2.111129245036688644e+02,2.424789847750378158e+02,8.638162228424518219e+01,7.026578288856985210e+00,4.854460832592194919e+01,1.764281454838508978e+02,1.975505986845438997e+02,1.028844995672841733e+01,2.141268616578265593e+01,1.319431884035977873e+02,3.853704118659346705e+02,2.009858608342526054e+02,1.069853894131479137e+02
9.453630251259400552e+01,5.526729372817888475e+01,1.768037778588474396e+01,1.548599930773620770e+02,8.003286794825191919e+01,9.302728962932796719e+01,2.632133352025178965e+02,1.820283380156419355e+02,2.862947208627430484e+01,2.546025706753309805e+02,1.041998563914926450e+02,5.777504331228027468e+01,1.246376525866120062e+02,1.299502431354034684e+02,8.163569622087413791e+01,4.147055814306185795e+01,1.379050437937824256e+02,1.151324772289929683e+02,4.202142773352706229e+01,5.226664794742271170e+01,3.564415097829824219e+01,1.514122882457047581e+02,3.033585114667964433e+01,1.197254067688757857e+02,1.132067741523504480e+02,2.593982796198116958e+01,1.623262176331074329e+02,1.562505109245625761e+02,6.024126358259102432e+01,1.516289046994147895e+02,6.929641003998506577e+00,6.550909266545076548e+01,1.474384511824338801e+02,1.267443446321429406e+02,6.965098645980313563e+01,1.841645715153297260e+02,5.360073342006216990e+01,3.020728416758687445e+02,3.173234907226369046e+02,2.220665279342654230e+00,1.039955793606190895e+02,1.833975989566453677e+02,1.081187810223696601e+02,3.823275940115689764e+01,2.332350475549660018e+02,1.045173828442467254e+02,1.212051430191144732e+02,1.931981948873581700e+01,8.490501332857986938e+01,1.152401618194669197e+02,1.326344898728955286e+02,1.587997729309719261e+02,1.389721050801916249e+02,1.044938182750442195e+02,9.839899040506162464e+01,1.544941280679494753e+02,1.103391177267758252e+02,1.343799362352818889e+02,1.717462570335416956e+02,3.387693282090348816e+02,2.170204237004278269e+01,2.107343749043893695e+02,2.549209357540485499e+01,1.900209339144659566e+02,2.944019250088593509e+01,1.727356823628550160e+02,4.604188750025305410e+01,6.208753344686236630e+01,4.689939241601723552e+01,8.473002138729006560e+01,2.716959102625872902e+02,1.114349827518544487e+02,3.503199500964650781e+01,5.505766719138397036e+01,4.950217395093054762e+01,7.165015133436907036e+01,2.660730028002723913e+01,5.078926128216428992e+01,1.383271569722227810e+02,1.160570686080430391e+01,5.183953621487771102e+01,1.513855456903100958e+02,1.214371533505549223e+02,7.360677396394402194e+01,1.124926167380756965e+02,1.136911701301246040e+02,4.733408475826585970e+01,2.116093157422301658e+02,2.023362467295991252e+01,1.568153400271039857e+02,2.548582655269425246e+01,1.012360182106864386e+02,8.133116085580732957e+00,1.776135815619122980e+02,7.025254988472570972e+01,1.047178741963083723e+02,1.473087836843338749e+01,1.844608643572960602e+02,1.723041906344971324e+02,1.372605034199411911e+01
4.354243731667901329e+01,3.150398331885746828e+01,1.139247348574191534e+02,4.175683884968852055e+01,4.257602564624321673e+01,7.828966693100251462e+01,6.739027226263157644e+00,6.479865714710206248e+01,1.209781073306329517e+02,1.361096744272131787e+02,9.666424891943032094e+01,1.009407182768098323e+02,1.561532718138584208e+01,1.590438979921051725e+02,8.122527506952951626e+01,2.262097700431504155e+00,1.787462530674800831e+01,7.846350151617501822e+00,4.042550972067537884e+01,5.277359026367044237e+01,7.160798522271920774e+01,2.175328473046349131e+01,3.433863305031736957e+01,3.035417196963211595e+01,5.194326869995562390e+01,2.433871783087501939e+01,7.401416501197662967e+01,8.448945110240245526e+01,5.485851642902010716e-02,7.072894189732215864e+01,8.885561801991586606e+01,1.135137083145165491e+02,4.737354792598738129e+01,2.124648298276168390e+01,1.522083082841754731e+02,1.174938928455946296e+01,1.637746432016761133e+01,3.455141838048547243e+01,2.738896778202167681e+01,7.012516873303775355e+01,1.370973791260303543e+01,4.652090501638784126e+00,5.947798826112899917e+01,2.469238075093363705e+02,5.764618569195047826e+01,3.685238509653557060e+01,3.281084608556945170e+01,1.971872186064664589e+01,2.673403478035500314e+01,5.335216441425628631e+01,6.983522931105871123e+01,4.869629935227804651e+01,8.634709887275541007e+01,2.177802561037254847e+01,1.804857161290782486e+01,1.405949116625368163e+02,2.729928863904663716e-01,1.160042112171557989e+02,3.636689298944546067e+01,1.019816048213277071e+01,1.399627534981345889e+01,8.382063941026913767e+00,2.023327701280910418e+01,3.678097608990679390e+01,6.464119562841247557e+01,1.991397618255215605e+02,3.602951415922775347e+00,1.934200893931219056e+01,6.451472209519081957e+01,1.218009397074992606e+01,1.211948204566196630e+01,4.006883596785223745e+01,5.428560870897410950e+01,3.741231615090224238e+01,6.971219438251813472e+01,5.566947993373779013e+01,7.111264908309885868e+01,2.733552367607728328e+01,5.507200029001685948e+01,8.902403779705245768e+01,1.164848325631259911e+02,5.617685839192235875e+01,4.269353722623761627e+01,2.249563214928095078e+01,2.568820440130843963e+01,7.626585254483397591e+01,8.126090801739050562e+01,3.044412324345609733e+01,8.668552069877549116e+01,5.654600635060610614e+01,2.150277985474026110e+01,2.470912024328655576e+01,3.575390484771623534e+01,2.407522094623027797e+01,4.627228830646782143e+00,3.934711282427911527e+01,4.078188290718792786e+01,1.018960802371327929e+02,2.145974997083413882e+02,7.232218354900206236e+01
3.948167541321471674e+01,3.704641670153809514e+02,3.436920696286691737e+02,1.863116154752479758e+02,1.867406050119709278e+02,3.679227235779850957e+02,1.739123903382864000e+02,3.439260373345185826e+02,1.046074359460569667e+02,9.554706209610147027e+01,1.278407067794425416e+02,3.051464326441806634e+02,3.003761979757017002e+02,2.683586258317146758e+02,1.551428444592388303e+02,1.781275392830914370e+02,1.727617024321926351e+02,1.302958118995297099e+01,5.896191938325664239e+00,2.993099200320713180e+02,9.837715210990262449e+01,1.358082123574451998e+02,1.111987928869354505e+02,1.308069298965901908e+02,5.574971122985490979e+01,6.052373533067930111e+01,2.232900962107735587e+00,1.269270998503159831e+01,1.091798367828868663e+02,9.261826958212562033e+01,3.004168368502130306e+02,2.698138689511570192e+02,1.596029484730194667e+02,6.333897879619172500e+00,1.063135979706202860e+01,1.386719472233344277e+02,3.037669077406912876e+01,2.276622169935493503e+02,2.558225854332131917e+02,2.036287498605538246e+02,1.537533969996598557e+02,6.005768940027574843e+01,2.775726479993512612e+02,7.338890604192327771e+01,1.139197710733070608e+02,1.761400317099289623e+02,2.432298318022367312e+01,7.895019787078453533e+01,1.124596806110407599e+01,3.135085736909256866e+02,8.408704761994795263e+01,1.794211801451156418e+02,1.802608270769769661e+02,3.576185938497056327e+01,1.640774978965170590e+02,1.698471512178379896e+02,1.963826990188630646e+02,7.272494779184896174e+01,7.294568154576437280e+01,1.100982520299280907e+02,8.132410338639624570e+01,2.662015057544686414e+01,2.049698312897112089e+02,1.158113627627817976e+02,2.004773282698303376e+02,1.628727103919075603e+02,2.092073905508888458e+02,1.881050931551184817e+02,1.328984886397848015e+02,7.259624803101814905e+01,2.092773751085845291e+01,7.401453366256194499e+01,3.794526161332770187e+01,2.356892253464827149e+02,1.294126900994543803e+02,2.094011289414241901e+02,1.141573810550267609e+02,1.841463522213211945e+01,3.043466845561196124e+02,1.869901322449191738e+01,3.046399277872757807e+02,1.022428229520490532e+02,1.860135480866503315e+02,1.266455054668598024e+01,1.121338620415077969e+02,2.751999581060324545e+02,1.780213015292789578e+02,1.219288634331724097e+02,2.104508746249423154e+02,1.196719155799556660e+02,1.308828577107587421e+02,1.634431504169765503e+02,4.475125821248311553e+01,3.018861717338755852e+02,4.012916484738369860e+01,1.531766508870158248e+02,9.098637729277550079e+01,2.119001549134945606e+02,3.716670037596333742e+01,5.085071329130779105e+01
1.092420481674784014e+02,1.275884024541398958e+02,1.733190801379464290e+02,9.089413738468167026e+01,4.123042643268998120e+01,9.307989197100764045e+01,1.119552452795785769e+01,5.362017616014612997e+01,7.342670558752958243e+01,2.842127130867121920e+01,1.649322539665197098e+02,1.087007066923387129e+02,3.034690265688549715e+01,5.805482458685519020e+01,3.830315840504068348e+01,5.937289145322678507e+01,3.699586046727334931e+00,7.326533781861095918e+01,7.846969046517088486e+01,1.256645554842166632e+02,1.396435407303864729e+00,3.770027458277875354e+01,2.640176664162456177e+01,1.091196302524545274e+02,2.926142248769919973e+01,1.110246203005835213e+02,1.055396373333590176e+01,6.322824877225508544e+01,3.773358573867346166e+01,1.336545649196816399e+01,6.575015914712946596e+01,6.908622277307335935e+01,2.282039083836849045e+02,1.204952942853330597e+02,1.339676757269734253e+02,5.761853360302855975e+01,1.246774858451519350e+02,6.225664246401813529e+01,9.049162045756435191e+01,1.044972671596036378e+02,6.697631039857800772e+01,1.763316320349356943e+02,7.889194161388047632e+01,2.305954843693552192e+01,1.526680486686968266e+02,1.537917447948316152e+01,1.381711853253956974e+02,1.144637076736980248e+02,5.838467980196109153e+01,1.871766388409004662e+02,6.129614557032791566e+01,8.845862392350152703e+00,7.188849139084646289e+00,5.195635611979980695e+01,2.705641721969000102e+01,1.027344984743235585e+02,4.973986811700238064e+01,2.173470278843748815e+01,5.021377552504723241e+01,1.471743972548750321e+02,1.106036575302225700e+01,7.868092183189805411e+00,1.843079527267300932e+01,1.677155795402053400e+02,2.803170307846708909e+01,1.595058612467837520e+02,7.863192830326016747e+01,3.879344561964039428e+01,2.260750220995491500e+00,6.189697783669306830e+01,3.675878463662863993e+01,1.897463929742024220e+02,5.926627742472417992e+01,8.531636787824950829e+01,1.726900437433708930e+02,9.135275874010571329e+01,9.175495125038662536e+01,1.402862416530717127e+01,4.157578602167409798e+01,2.085427896360786448e+01,1.724406565641701050e+01,2.179506373314990242e+01,9.134474032828975965e+01,6.508329232597408520e+01,3.974989581184870246e+01,6.074812404591821036e+01,1.133626521931356024e+02,1.322181359334382762e+02,8.670318426567622794e+01,1.054746931311400715e+02,4.398723056750603888e+01,1.027810523922255754e+02,8.408796791223178957e+01,3.023820485936726499e+01,9.764664802099364493e+00,1.951032202970992273e+02,8.870939170104669813e+01,4.775876062148171997e+01,8.076428195055786574e+00,1.769067927872804091e+01
1.482002996874393830e+01,7.747597865997970068e+00,2.093778314160490481e+02,1.333778709540455623e+02,1.350442917333888886e+02,8.941002980165771774e+00,4.011779735093251276e+01,6.441302220137590950e+01,5.542508398784220386e-02,6.448979767425955245e+00,1.563072008070321672e+01,4.444062820098778843e+01,3.109106342583928395e+01,1.786660810330920768e+01,3.206502962906209575e+01,7.841231624122889343e+01,8.769328791237075649e+00,2.514117694768351452e+00,5.833807464790312025e+01,3.032952379240490473e+02,4.879976122129227178e+01,5.911014948522087309e+01,1.169669566474051123e+02,5.368150273642257275e+01,3.593675248435448566e+01,7.028001815593793822e+01,1.001440480382291582e+02,8.077648032392770006e+01,1.580555049853847649e+01,9.094016521705963640e+00,1.130049907816002701e+02,4.151604870470011122e+01,2.473660557373665938e+02,1.320931467917072055e+01,1.221557516595730419e+02,9.494495992951331687e+01,1.305452470226100843e+02,6.804116483168091634e+01,7.481892318615797421e+01,1.942095839027766502e+01,1.651783472796153944e+02,1.257255577960950745e+02,3.568410189412742284e+01,4.177581009479509788e+01,1.811004649863810556e+01,2.036850254759500434e+00,1.619936005113465285e+02,3.519675796867043971e+01,1.556123297284251983e+01,4.433995500120770572e+01,1.077940263851153873e+02,1.453419809662638045e+02,1.402142865970891705e+01,1.975899784174311264e+02,6.313850477034787900e+01,8.371555719479243152e+00,1.435641147676679168e+02,7.217636125949120185e+01,1.046251095120552463e+02,1.053969608923997328e+02,6.202733427365978969e+01,2.644983563428743523e+01,1.267119589978069172e+01,5.893414858253425592e+01,1.734861868835315235e+01,1.242483079984968128e+02,2.341214050190967289e+00,1.308415598276728886e+01,9.658217684979575779e+01,2.923740980113290888e+01,2.280797285456704060e+02,4.365303713104068351e+01,3.612861609909722205e+01,1.804233289252118766e+01,1.042698248021245355e+01,8.976834756807587468e+00,2.081864201317039687e+01,4.202858242727313609e+01,3.166738432500171996e+01,6.963643345672661411e+00,4.757320122146316521e+01,2.462604531868831614e+01,6.817978670483769577e+01,4.713440600145561632e+01,1.260097499125893279e+02,1.752199712691952129e+02,4.856477385943193781e+01,9.557914327450281178e+01,1.008883008673338111e+02,1.344402351969835934e+02,1.469848291036889165e+01,2.523169560197468542e+01,8.514482357948120139e+00,1.010847308671518476e+02,1.054932468852926206e+02,1.336699782150637930e+02,8.093530939232933008e+01,2.199354745842694214e+01,1.317071756983060880e+02,9.822411990838324414e+01
2.287190806438687787e+02,2.241864833528650820e+02,2.811915345315590002e+02,1.942190335581184399e+02,3.015928663046925067e+02,1.020104419611588327e+02,1.731688620904775178e+02,1.454357781249153447e+02,6.699661442762628383e+01,6.131740057012860490e+01,1.983440969716284883e+02,1.237214854326728641e+02,2.180061907803689678e+02,2.689885876346829718e+02,2.344178054259000987e+02,2.291678190355781339e+02,1.068829960648649973e+02,1.233955672957499985e+02,5.740132710552885875e+00,2.649482574380560891e+02,1.390952561255890885e+02,1.150772813643116876e+02,1.867780374124773175e+02,7.198102381958221940e+01,1.838139153472709211e+02,1.925277916711438593e+02,2.374293966273927481e+02,2.795888478010174367e+02,3.480951276093159095e+02,3.249800073323774541e+02,2.424172642867563638e+02,3.935858008869491442e+01,2.178146070137515835e+02,1.999249701608727605e+02,1.986804359987228281e+02,3.128988624598987371e+02,2.235846478581454733e+01,1.720909134040484645e+01,3.150479250491835259e+01,2.563331183148040537e+01,1.846217787256339875e+02,3.222539704385669665e+02,1.845219771073945481e+01,2.015607096738862651e+02,1.729026398019097144e+02,1.534903178711050771e+02,1.248997232971594968e+02,2.445320167755151317e+02,2.130388865048179809e+02,9.371496718200125997e+01,1.209998620196371633e+02,3.094644935663709475e+02,2.931249662776377107e+01,3.953904940752529740e+01,5.649469574403222794e+01,8.306217327619982882e+01,2.668928212167214724e+02,3.052579084737034236e+02,2.888483368418271766e+02,1.734927041523075388e+02,2.525796165695902289e+02,2.134112665692018709e+02,7.094780848913832472e+01,1.319270622623246503e+01,8.960261497407059039e+01,1.886446947928724853e+02,1.569258871043254677e+00,1.282280970418802326e+02,5.996775288132589310e+01,1.515920322068341477e+02,9.043310277479719161e+01,1.963020870431777780e+02,2.462856868458190434e+02,2.576194522047233022e+02,1.678248871795734658e+02,9.103128084860838953e+01,7.653375549612999862e+01,1.334526862769509989e+02,2.637814896481706342e+02,2.502864046813214713e+02,1.425449144201526224e+02,1.777287661883434851e+02,1.314224721137769905e+02,2.490010945523887358e+02,1.859551194994205332e+02,3.880573763183182336e+02,1.616237043569444154e+02,1.739664891567706775e+02,6.099315603001293340e+01,8.170259319348076588e+01,2.356724370436076299e+01,6.115583672986442565e+01,2.599939795579896327e+02,2.149283739101124695e+02,1.266533708200430794e+02,3.455626129842530645e+02,2.410214088382001307e+02,6.404985748995740380e+01,9.548418646709690449e+01,2.203811791238888134e+02
9.953115703585515917e+01,3.714674438072233187e+01,1.185584819156162979e+02,1.059884678998463841e+02,3.926391529095697308e+01,2.114639681366225687e+01,1.444684460061746165e+02,7.747329802233308271e+01,1.022763851720501833e+02,5.248974972227046010e+01,1.095028388572660560e+01,3.203924629394612111e+01,6.617319746958671089e+01,1.042539697410766308e+02,1.041994722859783167e+02,6.341510638955973178e+01,2.018184874748085278e+01,6.083769542362792038e+01,1.654252003074319646e+02,7.435842665260040008e+00,3.770744540187313021e+01,2.602401344093956226e+01,6.706972316730983152e+01,4.139864584339159137e+01,1.226677697578513460e+01,6.551751637031559028e+01,1.232884985870358108e+00,7.519182149920919755e+01,1.854593521444629118e+02,7.357752322246068388e+01,1.104174907232707881e+01,1.287823048505302559e+01,8.776770885564765479e+01,5.599365156518200592e+01,2.700976457431015554e+00,3.858157407782717740e+01,3.106562422923046185e+01,9.841166400631751188e+00,2.065094835145371235e+02,3.437652074455891693e+01,3.311416395188428652e+01,2.524273132611837696e+02,7.468136478977724835e+01,9.234523893947039141e+01,3.523167412073164684e+01,3.909176253146021907e+01,1.116551142987832712e+01,1.234047312312555675e+02,6.640395367361109891e+01,9.414633214882908874e+01,7.465665636559219820e+01,8.873978745898240561e+01,2.832119844957101762e+01,2.567767726180450154e+02,1.002975223338846433e+01,2.045769119033151640e+01,2.174241805657985083e+01,1.962362661802088439e+02,2.381960233748164057e+01,3.765868467679403153e+01,1.885011844170563791e+02,2.254052800069284856e+01,6.072132156073681841e+01,7.276364436937284097e+01,1.289239908845721061e+02,7.477087110575901363e+01,1.222986659194417172e+02,1.171175584493153110e+01,5.898373283924515320e+00,9.328325444002209110e+01,3.863977893554676513e+01,3.633413723724166289e+01,1.200107027216989408e+01,5.790562800974408475e+01,1.072552378969559150e+01,2.786076824981268629e+01,5.190707211553052502e+01,1.134082881201323900e+01,4.982551157406330589e+00,1.001737996992388275e+02,7.320879548791432967e+01,3.941045075197678926e+01,2.903870302541346859e+01,4.224713974457630883e+01,9.917346739008901579e+01,2.418709583843288442e+02,4.751395021447801525e+01,3.045194406920095886e+01,6.698965726521348074e+01,1.418358106657297242e+02,1.777452171958581673e+01,5.484034755923763882e+00,2.122389789652439731e+02,9.994468502108066588e+00,1.277760079049884325e+02,4.667327522820411190e+01,2.344953847338271657e+02,7.548539980978949870e+01,1.619644562133475176e+02,1.119547013998998750e+02
1.700435793141331828e+02,1.100232208853589384e+02,1.453518171817589177e+02,1.313593206780133471e+02,9.944091068635352304e-02,2.974558453846750012e+02,3.101436521404660311e+02,1.662525958251887630e+02,2.808628620881106741e+01,3.128460363976513463e+02,1.958253085881241304e+02,6.095929775358862202e+01,1.871390082643756045e+02,1.611118972289949340e+02,2.740847731782204164e+02,1.494942150129411687e+02,3.219537296479712722e+02,8.472180054443668951e+01,2.508404807585811795e+02,1.756411117090025797e+01,1.727221245483351026e+02,3.896398131535170819e+02,5.426691900766597598e+01,1.257422703914846807e+02,1.240777873762194048e+02,2.532546481617664824e+01,1.794781335097939632e+02,2.093619901449489475e+02,7.489015108598627535e+01,2.573144348228349898e+01,7.549331798962934670e+01,1.628293743757223808e+02,2.716109768938511593e+01,1.270599897533195985e+02,1.716785310167823582e+02,5.619416733893613980e+01,1.244760161644617398e+02,2.724347110103100533e+01,1.735571240523104564e+02,3.587161660514040591e+02,1.064509280511325500e+02,3.879158979482303948e+01,1.942148156583959633e+02,3.109308471159486498e+00,2.002181829276171356e+02,1.049640603260280329e+02,5.901985075750963716e+01,1.121599543518133260e+02,1.787008293885392618e+02,1.785510050480584709e+02,6.656643723012042813e+01,1.539584277215043073e+02,3.563803133989431871e+01,7.776396407152006418e+01,1.730311884632023123e+02,1.567844754011642863e+02,1.326008639954868045e+02,9.391176590484307951e+01,4.423710687880045356e+01,4.699662593084781292e+01,1.039476591824139575e+02,3.119590243789615442e+02,3.333158140323725860e+01,2.129958933543145250e+00,2.517495950679975181e+02,1.477785038005726221e+02,2.101625125005459154e+02,1.030863438345259198e+02,1.151457490287130696e+02,8.942230899098854024e+01,2.441211381171155779e+02,1.824388481830362991e+02,1.739348324186393597e+02,4.473558878581934550e+01,1.393674859820676488e+02,2.447839339678967576e+02,1.783804956808452573e+02,6.535280074664126460e+01,3.704192743743321898e+02,5.730892981476446124e+01,9.090553895838166909e+01,3.056929110296754715e+01,1.735743773411015312e+01,2.186144994256688108e+02,1.468420599762353902e+02,2.736337241918577661e+02,1.009389177212051436e+02,1.895650974494966192e+02,1.792534560666600214e+02,1.349283129473380995e+02,1.564723834121673285e+01,1.198386317682515880e+02,3.383091172242117750e+02,1.537447417629042832e+02,3.143956753941875348e+01,3.328291259718858441e+02,2.809740546959378094e+02,3.056347087372344973e+01,4.538541430145767919e+01,4.024385546105327904e+01
