,X,Y
0,428796.8806132774,6189317.402999731
1,428502.42966313584,6189016.017650153
2,428205.76776436134,6189033.721665374
3,428202.45308641804,6189068.062105982
4,428199.46378768556,6189050.18962174
5,428309.543611008,6189105.028085884
6,428188.6953422609,6189050.479295657
7,428221.8296794316,6189080.765305851
8,428360.35360049433,6188961.8142103935
9,428231.9326554441,6188964.606054207
10,428229.1294584344,6188950.403923372
11,428197.4156803879,6189039.98240454
12,428206.0639876485,6189006.221533534
13,428312.1092729332,6189237.452492526
14,428274.80346749286,6189242.633555313
15,428291.29153327947,6189239.800501098
16,428226.16966624325,6189214.273510794
17,428142.47659586207,6189077.293238399
18,428177.45716369717,6189045.099625139
19,428637.45538460824,6188950.342591205
20,428617.53070378787,6188980.3920900505
21,428610.8946716925,6188961.577560587
22,428558.7003890894,6189378.538453616
23,428543.82375348697,6189357.522193557
24,428607.4258571744,6188971.541844549
