,X,Y
0,425790.3251502241,6189000.3682597345
1,425265.06916223513,6189415.815123799
2,425309.414884204,6189375.977974488
3,425349.9227632685,6189346.003423319
4,425545.3238326785,6189173.884166021
5,425389.6997119711,6189309.919326804
6,425702.1436942748,6189059.5414354745
7,425599.8326390711,6189123.745623822
8,425487.10716879275,6189226.870120224
9,425434.5160498778,6189268.183004835
10,425507.8678804356,6189232.1905689165
11,425334.41047869873,6189372.653085321
12,425391.8104924561,6189327.02605214
13,425673.6746306367,6189094.204145638
14,425818.43116580194,6189024.933854602
15,425452.8786657562,6189276.104762117
16,425558.3689486349,6189189.467354341
17,425614.133856476,6189139.5300574405
18,425744.54377699504,6189059.260274043
19,425748.43406594126,6189187.654926467
20,425691.8326228016,6189353.2645676425
21,425787.1456211448,6189235.415498493
22,425865.24697735044,6189323.133750752
23,425827.87590804545,6189295.052909857
24,425857.56727906375,6189306.233403326
25,425816.38718052127,6189297.141908793
26,425903.70292240725,6189352.420859309
27,425913.8007197488,6189349.576633074
28,425895.94972392137,6189342.200797283
