,X,Y
0,426444.4365303141,6181226.187397707
1,426397.6051133096,6181161.971302814
2,426312.2165612684,6181096.182785023
3,426440.93580130604,6181197.304361138
4,426233.0383939673,6181026.72836655
5,426354.8076344932,6181128.5220074905
6,426272.2733207978,6181060.904826487
7,426179.495746615,6181066.486766811
8,425829.8522526145,6181151.58468758
9,426174.0627552237,6180875.893738342
10,426140.32408926677,6180895.724588678
11,426261.71174589905,6181041.269625686
12,426181.5268529816,6180890.460774643
13,426124.103852239,6180897.669947943
14,426137.72995113727,6180927.7165244315
15,426456.4447459943,6181086.616043741
