,X,Y
0,427267.3906988397,6180911.341234311
1,427965.3857209781,6180861.760746638
2,427963.9213108881,6180799.893632432
3,427739.9850920561,6181156.8143902235
4,427763.17373151437,6181155.093190346
5,427753.707371965,6181125.417928491
6,427290.4327663563,6181073.365649525
7,427311.29498010624,6180887.453208377
8,427308.3926463583,6181122.934799574
9,427348.2585885187,6181090.320671874
10,427368.7924769686,6181046.119092778
11,427424.63013876363,6180974.05571175
12,427403.7395533981,6180959.376895512
13,427366.27920039336,6181087.236631862
14,427423.5249499168,6180990.548900256
15,427368.1327269592,6181066.723546467
16,427346.8707321411,6180920.921152218
17,427367.079675307,6181056.277452338
18,427952.8231533945,6180936.772907776
19,427294.33277139417,6181107.697029045
20,427268.6362805604,6181132.059816962
21,427398.9458951725,6180882.76036623
22,427249.3469603218,6181138.05971524
23,427532.27149177843,6181092.03570942
24,427297.032353644,6181096.520288367
25,427312.63820815505,6180900.2320714565
