,X,Y
0,423232.0460295661,6193059.45555702
1,423387.79969034164,6193066.047558805
2,423264.69644496695,6193069.118237298
3,423367.8108248934,6193075.195636459
4,423566.5805268313,6193136.359102769
5,423578.8293473826,6193238.223670378
6,423358.4593017605,6193070.129105105
7,423577.49775832007,6193120.24756337
8,423579.8172749793,6193223.289298079
9,423395.4940470025,6192920.860829146
10,423379.9900298825,6192904.103133564
11,423388.10313623195,6192853.308759432
12,423427.45872497914,6192845.710710866
13,423393.97948603623,6193142.971993478
14,423418.67295798915,6192833.732168168
15,423445.05052136653,6192842.505305839
16,423475.4915143678,6192840.408704364
17,423506.5286783735,6192836.631979526
