,X,Y
0,423441.966111201,6196161.920796279
1,423298.8969715033,6195989.792907868
2,423645.9856839467,6196230.895390894
3,423342.47302677983,6196017.295918729
4,423411.61747264303,6196065.497513015
5,423696.2539682818,6196258.728994319
6,423559.15336553217,6196172.315951901
7,423476.57478622557,6196248.25000372
8,423237.7282216309,6196200.829714528
9,423337.8199116177,6196135.823993973
10,423471.9428734109,6196428.226719257
11,423384.51014152414,6196113.289046214
12,423462.03326353943,6196186.278886431
13,423459.5733210536,6196142.684592212
14,423436.12679515954,6196135.863728425
15,423364.6975391381,6196120.987248408
16,423297.5730828884,6196190.194337494
17,423177.77689003345,6196205.456474179
18,423208.66042459477,6195965.45623083
19,423833.81535300345,6196435.530612455
20,423844.58396709687,6196347.508872253
21,423523.93923848297,6196140.098802893
22,423648.56470028684,6196214.040407873
