,X,Y
0,415196.12098676525,6194693.050389593
1,415325.6902812297,6194629.2835145965
2,415231.5286554915,6194673.765095118
3,415301.013265898,6194640.676443908
4,415354.479763853,6194617.03099965
5,415384.72739237855,6194605.752105392
6,415372.48986591864,6194610.221814756
7,415433.53796946094,6194590.325526567
8,415217.6639894952,6194681.384269257
9,415401.94415518857,6194599.9604956
10,415453.2504812015,6194641.818390446
11,415452.51181433606,6194661.6489033345
12,415476.23868209927,6194848.213557081
13,415513.4647246303,6194963.711184975
14,415458.82353209704,6194754.149068133
15,415483.9003032195,6194875.3388452185
16,415464.3933038872,6194792.670480031
17,415425.917429646,6194581.3457007
18,415441.9360056167,6194539.841934272
19,415447.7787857992,6194489.853598159
20,415439.9242844591,6194555.355597937
21,415212.67708018055,6194666.341579926
22,415320.1458168869,6194617.702739705
23,415788.8061404146,6194672.458131441
24,415725.641449307,6194750.725502363
25,415543.6395014711,6194833.426975716
26,415900.2753155593,6194748.886415281
27,415840.68181619083,6194840.33048253
28,415883.05376223096,6194850.973133437
29,415851.52192190563,6194838.004460841
30,415864.9463471194,6194849.543968884
31,415784.5508485658,6194640.256389785
32,415808.64923328965,6194660.160125782
33,415538.32705856016,6194945.858882057
34,415809.90464278753,6194801.853760668
35,415851.8116984258,6194849.688059458
36,415838.20640499686,6194812.769770859
37,415454.824140716,6194543.041231113
38,415531.6261950752,6195012.785469651
39,415449.29562934325,6194602.70880829
40,415481.21745951974,6194818.058200175
41,415476.3002691448,6194883.3914698595
42,415494.80121190444,6194933.794899537
43,415470.67623363796,6194800.4519048175
44,415449.28988791374,6194714.480524493
45,415454.3302148719,6194556.187381638
46,415466.9259889627,6194538.017781789
47,415446.82492406055,6194620.346638092
48,415606.91296214325,6194815.493494532
49,415650.7295806585,6194836.013748272
50,415701.4249706798,6194817.881567582
51,415684.18228325876,6194838.3675598875
52,415713.2900199341,6194800.728855803
53,415633.32563476666,6194857.839010518
54,415823.3774103385,6194822.2982892385
55,415487.4068079204,6194862.690482206
56,415501.25018810737,6194914.85480597
57,415461.84796172555,6194774.462693181
58,415450.67613681394,6194510.0583702205
59,415444.9010983689,6194592.33000355
60,415445.41238180344,6194580.0741214035
61,415446.28902589285,6194653.754998524
62,415812.899757255,6194827.177828086
63,415825.74176991766,6194834.498159824
64,415814.6690986188,6194840.947835378
