,X,Y
0,411095.2776908383,6191669.831985001
1,411293.37392163905,6191355.051855924
2,411107.29945005244,6191657.673054683
3,411245.7910348411,6191541.611685625
4,411219.2293032947,6191543.937253781
5,411140.50181373756,6191667.790721495
6,411185.7823501597,6191656.2858133735
7,411262.12311816844,6191635.906637283
8,410954.48929680535,6191704.230053564
9,411469.73559194844,6191583.898460132
10,411314.02894546516,6191623.822054039
11,411286.6826993269,6191630.616440031
12,411004.88302451145,6191697.85058617
13,411119.12972314627,6191672.793695001
