,X,Y
0,432917.46887128317,6185638.105796615
1,432459.97931197745,6185623.605920824
2,432457.8753764456,6185637.441543321
3,433028.3332406655,6185653.090708415
4,432992.9953036193,6185649.962788727
5,432996.14115507423,6185614.182667287
6,433007.49757864955,6185606.772006414
7,432978.1979785815,6185629.37567964
8,432993.4252013518,6185547.881898471
9,433010.2298008562,6185568.549393958
10,433014.48697519023,6185580.394207153
11,432904.17492269183,6185637.7547182115
12,432639.1659463543,6185585.868860691
13,432896.4423672738,6185648.449026231
14,432881.6264079716,6185671.274721348
15,432934.8241421458,6185674.125727625
16,432887.3201468964,6185662.504236694
17,432908.1757653495,6185624.891841399
