,X,Y
0,414452.50911740353,6193952.556777651
1,413839.7943643196,6193547.232951289
2,414439.1063720267,6193958.276721325
3,414154.0362473283,6193466.734636004
4,413856.58168571535,6193519.734999095
5,413762.7805305994,6193520.044045208
6,413803.2191787275,6193621.214465788
7,413751.2309907044,6193662.773164842
8,414163.6977617961,6193471.107461392
9,413813.9160622757,6193592.724336905
10,413892.41855711455,6193521.805186629
11,414134.76604241546,6193479.585448996
12,414163.2180548115,6193459.538961876
13,414008.64767066867,6193500.680497861
14,413870.34315488616,6193749.018023372
15,414027.5660197588,6193470.135083201
