,X,Y
0,428094.04296656454,6190035.19873195
1,428119.64742442424,6190114.031653732
2,427411.0850624633,6190363.50453269
3,427502.29798806243,6190115.298330006
4,427933.99816405715,6189990.881281775
5,427753.129080315,6190042.426867244
6,427622.350313482,6190082.1228656
7,427560.3559806276,6190100.858102662
8,427448.2804567295,6190131.675413703
9,427815.38100085343,6190024.0240896335
10,428066.7526469957,6189952.943103569
11,427876.26391014655,6190009.875050555
12,427687.71831879776,6190062.886967143
