,X,Y
0,416629.88242753735,6185671.0483428305
1,416709.3015596897,6185503.87379175
2,416687.4750288825,6185522.995067114
3,416692.7914416202,6185502.743424006
4,416541.3560851527,6185537.045844852
5,416484.42970085714,6185673.844667479
6,416569.48194281035,6185767.3908828115
7,416540.1967603762,6185587.609183585
8,416537.5921514344,6185602.131373721
9,416492.78064054606,6185632.160158184
10,416541.52018112066,6185571.664419625
11,416552.2892888901,6185747.015158017
12,416470.4714889076,6185652.182449859
13,416574.2598252946,6185777.874812464
14,416514.8277826706,6185627.839699991
15,416481.83388686826,6185639.940810976
16,416549.4082649258,6185502.603272487
17,416578.24978461827,6185806.074392659
18,416562.91450917756,6185758.388571098
19,416612.92842585937,6185437.927940786
20,416781.93839172646,6185574.507027647
21,416603.72587079566,6185451.686244038
22,416574.9634862133,6185390.4542129105
23,416559.8305957442,6185493.608323323
24,416539.1114932981,6185342.049580261
25,416514.87016971334,6185307.337393045
26,416566.41507548874,6185483.9079015115
27,416520.8800923685,6185319.912732624
28,416598.4403283745,6185418.056677367
29,416609.6330439101,6185426.3022472225
30,416831.85458173393,6185594.813118198
31,416587.7816794868,6185408.242338853
32,416582.675093835,6185472.017707979
33,416530.8683410598,6185333.970113462
34,416560.6481072671,6185369.800481389
35,416550.8388626975,6185358.52269125
36,416543.58169617545,6185515.851513981
