,X,Y
0,425518.90694222576,6185423.0293556005
1,425652.31588292075,6185178.181057766
2,425479.50094451016,6185373.390059065
3,425784.843996553,6185262.295726131
4,425786.9735332909,6185280.515400339
5,425791.36932196736,6185317.62032035
6,425775.2255201472,6185172.738219775
7,425789.35564751184,6185298.842075181
8,425494.80685378675,6185381.253515686
9,425519.5291940532,6185375.263356862
10,425807.9047091441,6185507.468102823
11,425783.41235816467,6185563.545627327
12,425872.78848531796,6185511.257509855
13,425843.1134996989,6185506.19852052
14,425794.7147261996,6185538.973826567
15,425478.28303776635,6185386.4351492785
