,X,Y
0,424836.2977877123,6179690.913429006
1,424800.5583948714,6179359.249408191
2,424782.9682370048,6179318.588839669
3,424770.6302419787,6179294.869022863
4,424822.43371366116,6179306.440879416
5,424569.1621195418,6179261.512175302
6,424732.95294135984,6179247.097855859
7,424679.20793631056,6179257.60147305
8,424627.43764757854,6179269.741300645
9,424810.68600737234,6179324.120733674
10,424790.75906889094,6179333.481938775
11,424814.5241504654,6179364.5738334
12,424791.161675444,6179349.504650427
13,424801.74090823234,6179347.763295227
14,424814.7708540628,6179342.528770871
15,424593.0491164271,6179538.500743281
16,424601.5779895496,6179545.254553902
17,424607.9986451999,6179586.108028929
18,424594.5798349847,6179576.099464977
19,424593.16569936025,6179556.086861516
20,424669.5442245038,6179544.188144401
21,424649.5975852467,6179545.090258446
22,424619.17373513506,6179542.723204432
23,424636.4132982468,6179537.749117705
24,424576.9479228235,6179540.338376101
25,424707.1329500441,6179518.045605817
26,424693.1585021587,6179548.454527658
27,424924.8410613226,6179303.7815639805
28,424900.21836370946,6179292.073063043
29,424685.1604680873,6179231.561486915
30,424644.2338253726,6179242.734141386
31,424750.26426143694,6179224.423581646
32,424572.73187334335,6179246.533752778
33,424813.16584016115,6179246.044543829
34,424506.47759653616,6179216.291671228
35,424863.41116729286,6179272.782960463
36,424611.6040951314,6179562.33493942
37,424904.99035160156,6179499.374451325
