,X,Y
0,427748.89588111057,6186080.397768071
1,427675.83911730023,6186119.5736376215
2,427961.0918598218,6185942.511301291
3,428027.95187089074,6185884.6306871
4,427604.5831498529,6186165.177090191
5,427890.6448448478,6185991.881232078
6,427819.59290195355,6186038.702131997
7,427353.0024739851,6186116.839926483
8,427790.81890800036,6186045.971112067
9,427421.35012032435,6186047.34785654
10,427797.339506711,6186023.488015647
11,427349.2674914448,6185728.963755127
12,427478.2202515104,6185669.701718994
13,427490.3804786735,6185650.90868421
14,427329.8915331175,6185743.536668497
15,427463.6912522969,6185685.528830464
16,427443.29472991993,6185695.331665209
17,427840.90647449763,6186057.716744048
18,427873.77491855185,6186070.52831202
19,427878.3829057753,6186080.024939247
20,427859.0088783447,6186068.3247896265
