,X,Y
0,420345.15331286885,6185668.179464485
1,420277.53697526315,6185519.359826242
2,420289.6473682148,6185318.5365434
3,420285.8433791361,6185364.02545752
4,420279.9912424717,6185489.146688478
5,420119.82396288833,6185585.04465657
6,420225.68009636697,6185546.027809412
7,420281.85287312954,6185436.902831573
8,420261.17273944,6185532.907649986
9,420300.5295174092,6185262.453483248
10,420283.82381687,6185568.114395058
11,420267.26548724575,6185560.848686813
12,420326.44176817924,6185635.794456328
13,420361.42304744996,6185669.9960114155
14,420333.4647118389,6185485.6045255605
