,X,Y
0,419603.46142789826,6188321.966892618
1,419462.8288431775,6188370.218617242
2,419806.62815394124,6188260.428839665
3,419716.60366839677,6188159.232910293
4,419602.4308880368,6188290.036521666
5,419446.15327732504,6188379.7681098655
6,419824.6482408316,6188316.758570565
7,419845.54465085745,6188274.5151828155
8,419826.0221466789,6188147.07836196
9,419777.0493722188,6188199.080846847
10,419640.360056569,6188342.100209915
11,419817.9696163477,6188155.465070392
12,419842.9465597231,6188127.172831727
13,419749.25283666217,6188227.314345769
14,419668.4752503516,6188310.854367594
15,419694.90934008773,6188283.536126211
16,419717.64980734023,6188259.737420529
17,419614.4679059003,6188395.235514943
18,419786.7660284289,6188189.216089588
19,419802.03196515527,6188171.122218447
20,419678.3250093395,6188433.348956123
21,419704.4120629023,6188448.228279613
22,419959.3282783494,6188006.799385413
23,419867.6559072656,6188101.334775331
24,419856.27246738353,6188112.566006015
25,419996.5105091453,6187970.935602435
26,419896.8309950092,6188076.416279394
27,419924.56577920227,6188044.733944098
28,419805.33820767864,6187987.379712598
29,419789.5796749491,6187978.876693219
30,419607.89456831315,6188307.635461828
31,419566.0413199775,6188327.781636383
32,419609.4647041687,6188382.192242393
33,419515.9936342868,6188227.072993126
34,419538.60547117866,6188287.5466656
35,419521.07636824105,6188365.908862299
36,419658.70837387146,6188314.597616612
37,419429.6088201292,6188102.994203099
38,419819.7941717828,6188010.15608714
39,419787.5902589072,6188064.408815036
40,419883.7786656233,6188024.447374235
41,419938.9894861011,6188116.715593006
42,419884.22394625563,6188058.726317751
43,419897.0400666796,6188053.8140571145
44,419913.64040887123,6188087.571995087
45,419947.57637263514,6188130.472321835
46,419946.3957176262,6188147.971662483
47,419901.2362807252,6188040.155273495
48,419889.1140303999,6188035.147047365
49,419819.41857872624,6187986.451441839
