,X,Y
0,420146.77483340795,6189512.646618158
1,420131.3354669016,6189504.136624068
2,420052.74758409185,6189314.890583417
3,419704.75801978825,6189393.681804434
4,419997.48621783115,6189320.808256455
5,420142.11086167407,6189303.669745684
6,419752.892074532,6189381.769573164
7,420096.5320467856,6189308.183249104
8,419879.18274757284,6189348.819925455
9,419524.6964595894,6189465.372835669
10,419558.5222833763,6189506.045621603
11,420048.0123083236,6189000.381767883
12,420081.9003278654,6189173.641961334
13,420026.37947996415,6189168.988401476
14,420036.16071120516,6189013.291057653
15,420004.7853327138,6189030.679499112
16,420019.29244210577,6189049.670560541
17,420100.72226065694,6189182.089465725
18,420035.9282970149,6189109.3662764905
19,420136.27278501226,6189241.770930423
20,420010.61915528914,6189003.965886572
21,420014.6083325556,6189023.262326111
