,X,Y
0,415982.40686944406,6186771.952288305
1,416020.6082183736,6186909.589050825
2,415985.4013197559,6186813.307021281
3,415968.1723890913,6186807.183856209
4,416113.8652077902,6186896.541142956
5,415948.65558872244,6186906.195453185
6,415936.57448449935,6186916.671379931
7,415955.41375965776,6186840.939670939
8,415949.08427134826,6186883.03164071
9,415976.666561799,6186818.597099058
10,416115.54943455436,6186879.921237973
11,416461.79178185214,6186686.216015146
12,416123.95826354105,6186844.802796089
13,416194.454570566,6186792.2312982865
14,416121.3558160612,6186888.492283442
15,415956.9680757931,6186817.642733739
16,415851.1688012615,6186407.013226908
17,415879.21886379796,6186676.987999547
18,415956.8734547484,6186858.05537455
19,415948.69752710743,6186830.71659505
20,415965.80371036706,6186778.730655084
