,X,Y
0,424234.7956079869,6199764.215295361
1,424243.18126690557,6199793.456996407
2,424511.125896204,6200177.165052678
3,424568.5522372188,6200195.642913811
4,424236.4372442283,6199750.939290557
5,424399.18165185663,6200145.838049496
6,424430.6142324143,6200224.7712142635
7,424376.96856121277,6200129.640074301
8,424360.96802269825,6200111.44095074
9,424266.8310831585,6199830.891472709
10,424341.00845816993,6200031.305382468
11,424387.62531465956,6200135.24219805
12,424362.8452940248,6200125.879817372
13,424312.88014852314,6200030.5736481855
14,424430.1467655242,6200201.6246128725
15,424366.8961151589,6200168.110896068
16,424121.7365729237,6199766.199761941
17,424272.45768509794,6199717.022677854
