,X,Y
0,412034.48275383655,6189724.346324232
1,411958.2737225628,6189740.700248837
2,411763.3050381012,6189858.4422856495
3,411774.01956142834,6189830.948768599
4,411780.2628027216,6189934.579554146
5,411747.1217018887,6189878.810853243
6,411896.16318704304,6189917.526685428
7,411917.6019352549,6189810.549970401
8,411779.55109448277,6189794.9885054035
9,411767.2387174999,6189783.99498148
10,411746.8362894533,6189781.7384771705
11,411522.3854884574,6189979.803120221
12,411881.4300434747,6189926.064482779
13,411855.2572079774,6189941.848642174
14,411863.18189765915,6189924.98826295
15,411506.031981463,6189773.956823088
16,411531.3778876547,6189717.663913934
17,411722.9778586892,6189791.241916221
18,411791.0492283805,6189882.92639595
