,X,Y
0,419963.05017384817,6186629.23479097
1,419681.1664382377,6186773.039404865
2,419650.563077652,6186765.256903239
3,419539.69373332354,6186778.777692151
4,419437.68855380395,6186800.485884174
5,419930.7473926421,6186644.859207149
6,419907.70317026647,6186666.324327263
7,419798.21530897554,6186724.230319947
8,419854.6597164391,6186692.351191187
9,419585.8173073207,6186771.799877556
10,419828.37097685377,6186684.042447206
11,419934.346615869,6186788.954403498
12,419921.25802831317,6186616.31333314
13,419915.48811562744,6186473.482772329
14,419913.1837341225,6186335.041146603
15,419914.60503140406,6186405.258884371
16,419936.742620646,6186820.302914616
17,419917.66441070224,6186533.667637468
18,419843.33574200753,6186808.780315506
19,419940.24826932827,6186775.932179759
20,420027.5132013854,6186726.231851418
21,419758.5248941181,6186824.9311873885
22,420015.04829050123,6186648.425147033
23,419916.8516230045,6186649.234562914
24,419586.33242031804,6186846.932657824
25,419383.75305562234,6186427.445553831
26,419835.7629129355,6186795.784258566
27,419398.1133889905,6186539.168755289
