,X,Y
0,424839.127614749,6178343.14854768
1,424803.58289938385,6178262.9465726605
2,424500.098104292,6178331.318834475
3,424444.5298193513,6178656.884522829
4,424440.67712458794,6178604.966265285
5,424415.65880162985,6178523.8052736325
6,424381.98224803037,6178414.186342756
7,424371.52828409104,6178376.297533134
8,424425.6803139566,6178554.911337524
9,424823.13821794244,6178253.591986901
10,424836.80042918527,6178328.383591923
11,424431.8958859395,6178178.8850661395
12,424811.7098921395,6178235.422154586
13,424806.19041814015,6178250.32269201
14,424636.9375826306,6178527.981526151
15,424613.71588264074,6178582.929235859
16,424416.2746612325,6178508.655425429
17,424683.8494530303,6178499.451220136
18,424576.658189852,6178611.178173347
19,424569.3135593059,6178593.160805825
20,424628.97895838856,6178568.750148082
21,424331.9158582238,6178290.158765409
22,424556.8325014667,6178633.785360903
23,424549.5665933656,6178573.243489355
24,424549.0990000409,6178665.756195752
25,424354.03862918785,6178334.634956673
26,424668.7304627084,6178521.976391789
27,424532.1699924684,6178656.253910499
28,424399.14023258514,6178462.088552277
29,424594.83543447085,6178598.506880651
30,424690.29975671147,6178491.213416507
31,424331.46324708837,6178271.354015176
32,425010.8300444609,6178323.043096943
33,424990.2019357621,6178281.098257514
34,424971.4978027138,6178259.713952999
35,424992.60556813754,6178249.331517151
36,424936.6092108694,6178239.276799398
37,424961.4665099897,6178242.410189096
38,424755.01271975134,6178631.4664241625
39,424746.3617630427,6178639.519566666
40,424714.92742546403,6178655.31385473
41,424733.9077511692,6178652.759105711
42,424461.46266206476,6178637.6665504705
43,424471.5550182116,6178658.418975115
44,424678.50288772874,6178622.215233724
45,424688.98737612733,6178640.289736928
46,424398.40289368614,6178484.698771647
47,424438.044138934,6178637.739273732
48,424331.19629134063,6178230.7278499445
49,424515.05895278184,6178151.282042522
50,424466.77385405765,6178176.832358613
51,424327.03188519937,6178312.618479172
52,424426.90499865677,6178567.580233426
53,424349.39386256895,6178349.186959061
54,424364.8819723171,6178225.13289654
55,424366.8815754627,6178390.738233936
