,X,Y
0,426827.0821967517,6182288.365664343
1,426810.6437745512,6182083.3751000045
2,426755.04045651393,6182145.535976459
3,426828.9053562521,6182214.086933701
4,427092.21222294547,6182379.195708707
5,426975.2630833017,6182374.480632233
6,426537.6236026202,6181913.215062235
7,426725.43197455734,6182331.71098239
8,426726.2451582255,6182279.489849704
9,426576.05599482043,6182249.520651264
10,427023.5633804443,6182023.134270299
11,427026.99544619495,6181984.672541239
12,427010.7535069074,6182130.769579727
13,427086.6415465814,6182189.272380034
14,427056.2217130116,6182092.492537511
15,427040.4686529576,6182077.17272542
16,427017.95595687523,6182059.072266256
17,427229.4607861273,6181944.097867531
18,427045.42568127176,6182174.37988543
19,427084.92199386365,6182124.181251553
20,427085.81169342063,6182136.077156652
