,X,Y
0,424181.4809419208,6191974.722052537
1,423989.9301135459,6191949.247660029
2,424300.85277924,6192035.752289157
3,423908.9189369696,6191941.430586899
4,424147.41201541614,6191977.322342448
5,424200.94841049577,6191996.19998033
6,424335.3368662184,6192042.608116786
7,423921.63177664985,6191941.763861058
8,424065.41667370853,6191956.161217596
9,423967.73283643316,6191961.325864858
10,423860.76606824744,6191926.246745628
11,424020.1236683276,6191936.250049438
12,423820.9983605298,6191921.602661263
13,424209.264933119,6191655.861320093
14,424183.52298587415,6191708.743405634
15,423889.12904166454,6191912.389838113
16,424145.0354412036,6191755.837589687
17,424073.73350905284,6191816.420336424
18,424454.77985107584,6192111.544948107
19,424176.5887632262,6191645.189898004
20,424164.12292350887,6191623.255501666
21,424332.93936502934,6192063.0215075845
22,424091.9186928729,6191978.962502262
23,424172.60346111166,6192089.759499156
24,424090.3223102066,6191659.279974772
25,424061.94278599054,6191686.605488287
26,424072.01190056803,6191696.781714429
27,424068.7389899645,6191677.914720591
28,424029.53641563404,6191673.4814048605
29,424045.1594118972,6191689.794074963
30,424081.87292151124,6191680.801457694
31,424054.94130833476,6191694.297988218
32,424029.35489513096,6191663.1318445625
33,424036.3906176775,6191682.378100471
34,424082.074299215,6191724.43528948
35,424274.21177658037,6191636.135024108
36,424367.6664643618,6192044.381134761
37,424259.92989754135,6191997.17188446
38,423899.1471042002,6192129.844355377
