,X,Y
0,426337.885250722,6184887.978001998
1,426569.7148214664,6185098.002009053
2,426538.2467445211,6185094.52699297
3,426508.633000905,6185085.788908226
4,426040.89524456847,6184704.121761284
5,425911.73199160537,6184935.415166072
6,425943.14540959394,6184876.771500991
7,426114.79322092194,6184647.427572724
8,426460.8073455333,6185030.8289439315
9,426444.3271302368,6185001.720428849
10,426314.0653218712,6184851.313609321
11,426493.0381330815,6185086.720845126
12,426484.3508077226,6185073.509901699
13,426131.60566949786,6184743.764878914
