,X,Y
0,434605.65246052016,6181964.313124914
1,434739.6987987136,6181934.024885455
2,434516.1690395514,6182004.285790667
3,434509.89158837445,6182091.426200111
4,434688.62045405403,6181945.700780958
5,434652.3617552652,6181954.148993284
6,434868.052324662,6181933.991569965
7,434554.60477950564,6181998.809056934
8,434582.83445995743,6181973.784115441
9,434722.35210059996,6181936.066404791
10,434630.19579778594,6181956.931224974
11,435109.3057139721,6182003.959302077
12,434527.443861163,6182082.256765827
13,435162.87103884533,6182003.382391629
14,434763.60195381945,6181925.762868571
15,434933.91644736595,6181967.066247175
16,434901.3408264616,6181949.187708346
17,435201.41107954644,6182034.308661285
18,434542.84990118723,6181984.7381985085
19,434828.6837612609,6181923.339321
20,435109.1573864973,6181989.824964922
21,434522.6814354089,6181995.171407713
22,434750.13914661494,6182224.057580351
23,434635.2202358187,6181752.932660887
24,435085.9704808987,6181999.855359901
25,434642.05947861157,6182207.649374821
26,434683.9649167696,6181873.863421579
27,434682.5031107965,6181885.12786916
28,434641.4038757107,6181842.890795056
29,434620.5949303775,6181865.020887298
30,434646.34281077265,6181916.838781533
