,X,Y
0,417059.5825877584,6192701.397393204
1,417055.8098622864,6192661.281411858
2,416943.9261620333,6192698.604666727
3,416919.31822917255,6192730.693016229
4,416843.3912769918,6192766.215937725
5,416750.2023443306,6192545.133972735
6,417171.3525145649,6192540.286271796
7,417295.0324722002,6192468.121810822
8,417306.07142940315,6192384.083599981
9,417273.41081339715,6192394.615284582
10,416974.4188074885,6192460.898006709
11,416938.2953605824,6192467.045657004
12,416660.5534585988,6192521.476289507
13,416938.474777272,6192770.068482437
14,417026.11040325003,6192659.623915788
15,417032.94521136454,6192650.47564385
16,417003.7035570769,6192685.76936802
17,417238.8989305954,6192491.6818247475
18,417270.21169352136,6192453.233132207
19,416872.60485390807,6192778.457359936
20,417034.37027571816,6192617.050901342
21,417103.86235551623,6192559.055712322
22,417195.3603137224,6192496.299183114
23,417104.4567253924,6192590.103934491
24,416608.03270810517,6192550.429993425
25,416738.59000774735,6192507.618064928
26,416716.41804438655,6192513.38803138
27,416929.7048780308,6192472.776681936
28,416788.19849776145,6192496.422610788
29,417278.3575230839,6192404.54000137
30,416630.60118905664,6192545.7650793595
31,416619.69449850253,6192548.20157681
32,417003.33183900046,6192463.906156489
33,416829.65334780683,6192487.610823407
34,417166.8014131879,6192501.966312218
35,416925.41508723586,6192741.819853121
36,416857.45616341406,6192797.896105464
37,417129.14887532627,6192549.22044018
38,416942.55558365345,6192711.989940945
39,417322.7612061191,6192615.653996523
40,417214.58159215975,6192545.693794851
41,417292.94492777274,6192509.574425459
42,417164.7976380524,6192675.3371872865
43,417252.3931650047,6192542.744595013
44,417282.3379114321,6192511.335570766
45,416979.79734376137,6192682.665258064
46,417084.41302863776,6192582.806279217
47,416664.84669518186,6192812.842684295
48,417118.8446257276,6192749.913498969
49,417115.9953230865,6192738.390264472
50,416762.95896965114,6192433.78643331
51,417113.1183136079,6192725.420340223
52,417106.42260993656,6192712.412195592
53,416784.28620134795,6192703.228253666
54,416696.9663562723,6192738.638749742
55,416949.29131244245,6192648.739546813
56,416914.8660417065,6192661.757011479
57,416852.3536339382,6192682.104821321
58,416686.28208110295,6192742.852014924
59,417251.69797143736,6192467.057141309
60,416604.5115069538,6192770.587541176
61,416864.9280380346,6192678.523634631
62,416971.77637535625,6192639.736336165
63,416707.90305672796,6192734.531980907
64,416675.6518261167,6192746.61896724
65,416926.54966690403,6192657.413824783
66,416960.4744662974,6192644.406052521
67,416982.8173705841,6192634.515028044
68,416763.05316462956,6192712.208390251
69,416719.0253354254,6192730.310345945
70,417220.24145584926,6192471.777359534
71,416710.90811418643,6192594.649938153
72,416660.92876909114,6192797.889204791
73,416897.9594729722,6192664.64191556
74,417076.21599171957,6192576.39508383
75,416733.2303858609,6192713.8950294675
76,417118.810926282,6192545.41060529
77,416609.8201051661,6192760.243389201
78,417015.30206818634,6192608.398977946
79,416959.6481251742,6192695.965306445
80,417307.237132899,6192448.406935833
81,417226.45433711226,6192498.821808318
