,X,Y
0,421592.2127901734,6186434.845666866
1,421614.69508520624,6186426.869682482
2,421551.4268978429,6186345.635842184
3,421706.4149852586,6186487.219277714
4,421654.94267719716,6186618.282007048
5,421670.53305457416,6186565.345931303
6,421662.3769584805,6186592.655380175
7,421648.655991245,6186648.452068331
8,421760.2827838967,6186408.879948065
9,421815.7536203957,6186370.699116001
10,421740.8246757074,6186442.070362977
11,421679.2339223755,6186547.37758951
12,421656.3172628676,6186673.583487627
13,421659.06915352127,6186777.395859437
14,421661.66820464935,6186796.384744035
15,421770.5728536872,6186774.4933792045
16,421891.4373930274,6186762.408284485
17,422092.7536637016,6186738.7510741735
18,422143.0255596811,6186725.269490954
19,422066.46110832674,6186743.898718549
20,421596.1376182193,6186790.777894605
21,421950.68450272735,6186756.666626277
22,421637.42118465476,6186786.358479925
23,422024.92819954734,6186748.429832263
24,421992.9104456393,6186752.344978452
25,421831.9052301354,6186769.714377058
26,421711.09162026306,6186781.1322970055
27,422264.64230821753,6186695.592772901
28,422247.92003445106,6186696.2263667295
29,421766.0419461907,6186648.337673452
30,421959.16937877913,6186625.6012942735
31,422128.75956223265,6186723.076465788
32,421806.5997110005,6186641.817907598
33,421917.0148896432,6186630.478553858
34,421832.4355014245,6186639.125976078
35,422178.62311582,6186711.272434373
36,422034.0158898983,6186626.370815684
37,421859.02516667225,6186636.531942639
38,421738.51660830644,6186651.17179761
39,422042.48073921446,6186706.814592715
40,421711.7110143563,6186652.211982703
41,422074.741240454,6186733.842493541
42,422104.0191934296,6186727.416779235
43,422205.39126634534,6186704.669788603
44,422151.9723606661,6186717.427860223
45,421675.4869630126,6186655.760074404
46,421698.94379116874,6186653.22160981
47,421618.433608511,6186661.577150626
48,421594.6328044162,6186669.354335236
49,421557.2794829992,6186669.361567286
50,421630.75550775067,6186667.143241201
51,422178.5068345866,6186323.880396549
