,X,Y
0,403943.9810226594,6190185.674893993
1,403930.5028133177,6190187.97767031
2,403900.53994147707,6190212.356221046
3,403918.54563686554,6190315.386734917
4,403904.62909818836,6190258.3580306275
5,403905.3262744796,6190224.830887113
6,403913.7346466286,6190211.395648112
7,403918.98138761823,6190202.2612303365
8,404008.7216659011,6190184.574450824
9,404043.66483050224,6190198.385426919
10,404060.20371458435,6190201.35929563
11,404209.40753118193,6190173.342651558
12,404234.31554619083,6190169.563490101
13,404141.38638933294,6190232.851823289
14,404140.96138495224,6190074.877867995
15,404163.83196546766,6189967.6025346955
16,404168.1740675194,6189943.012993895
17,404174.29250823875,6189916.602838796
18,403992.3911418913,6189973.289501038
19,403970.46073403273,6189981.457422151
20,403926.7629617796,6190005.138064074
21,404015.26820498664,6190098.3679703055
22,404003.49583892355,6190126.796313083
