,X,Y
0,416207.88693381264,6195107.510692132
1,415993.03541032644,6195147.524012598
2,416033.2886077885,6195155.537360519
3,416531.49265862396,6195218.147430619
4,416097.05106479046,6195156.526872559
5,416148.9927864538,6195128.579023387
6,416484.2205737435,6195329.272103556
7,416231.4701631693,6195101.042427823
8,416516.5799904837,6195249.272363029
9,416365.03515679995,6195522.164281542
10,416563.65895208257,6195147.503178174
11,416214.3836785145,6195116.736244117
12,416458.9967450543,6195085.510605581
13,415988.88649990235,6195243.122282574
14,416035.23230164376,6195184.77836687
15,416321.3783314958,6195095.406209418
16,416260.6379878712,6195105.153478078
17,416388.5703255889,6195089.320191128
18,416378.9078319299,6195366.151356256
19,416370.46110137145,6195391.919556473
20,416063.86812833295,6195225.969947133
21,416328.6080122636,6195103.727144999
22,416514.0051286287,6195063.964901315
23,416192.1825656063,6195152.56785482
24,416009.1901052726,6195319.097703244
25,416042.84394834226,6195261.111591155
26,415980.0977137453,6195383.229774099
27,416146.0799119186,6195171.941244967
28,416167.4396137615,6195160.506050824
29,416089.8757506655,6195192.958279845
30,416592.1070742017,6195029.951501302
31,416643.7732316864,6195000.456481527
32,416171.2459425331,6195505.431243032
33,416154.68282801396,6195483.487048007
34,416475.67081621144,6195061.364997794
35,415968.7004402762,6195295.61489309
36,416581.37217155437,6195105.859832411
37,416576.4618810104,6195042.610267817
38,416119.34021158976,6195157.541916134
39,416217.80973615963,6195138.601085395
