,X,Y
0,434400.66110127105,6190489.6035574125
1,434627.8166596276,6190726.384510419
2,434425.817026963,6190505.251913042
3,434527.0558356318,6190703.973565762
4,434575.0603614617,6190715.381592375
5,434440.94521952455,6190549.214374713
6,434438.66908676375,6190535.334652614
7,434246.7924164632,6190421.362993078
8,434612.53810004954,6190672.294207217
9,434591.70013836987,6190697.876819643
10,434593.84212730126,6190711.202071768
11,434509.1339973837,6190624.210179016
12,434603.98806811974,6190719.731358379
13,434499.3393147817,6190618.236001775
14,434501.3090291558,6190533.162902984
15,434519.87971099204,6190626.830608302
16,434541.50611142383,6190653.441648971
