,X,Y
0,416120.52300917933,6199134.315369124
1,416070.36650031776,6199280.570657545
2,416012.01397610933,6199098.238219057
3,416107.6151508497,6199216.27971548
4,416112.62929903495,6199200.930611108
5,416044.5720015686,6199307.12226501
6,416020.19070693967,6199113.776345489
7,416141.8294763359,6199192.014271484
8,416093.5992536448,6199173.579803651
9,416092.1494638411,6199208.341869208
10,416104.32784356613,6199108.134069763
11,416029.79410996306,6199080.52567957
12,416107.8921495774,6199127.547019914
13,416079.67404345947,6199071.207097751
14,416092.4066820198,6199083.205744257
15,416098.54248787125,6199161.015226766
16,416033.68951759033,6199200.571453882
17,416075.2177361764,6199118.496144435
18,416024.6145478846,6199100.219836378
19,416038.51192647446,6199101.397003415
20,416089.25983975705,6199127.129545411
21,416019.8484382175,6199199.05923675
22,416100.8801092159,6199200.936093134
23,416008.8810951299,6199197.49119803
24,416066.3770518649,6199219.975126046
25,416133.1906706649,6198804.876805971
