,X,Y
0,425161.47135753284,6195590.031533953
1,424703.7306779452,6195913.901356002
2,425203.1466903463,6195547.899785016
3,424714.3603406514,6195917.389889727
4,425026.05958088796,6195910.751238803
5,425129.4816833431,6195562.977780556
6,425166.5167132433,6195603.302622658
7,425159.0082066568,6195610.3343483815
8,425146.5012665934,6195534.5193394
9,424960.0847974226,6195442.236575523
10,425109.65628205705,6195584.694361917
11,425167.18570223526,6195562.436693349
12,425109.53293842205,6195537.830859269
13,425066.91600558825,6195391.960664486
14,424825.77387687785,6195408.278135029
15,424766.7576772448,6195391.826824319
16,425111.85371260456,6195563.505556423
17,425167.40224098106,6195488.182666468
18,425131.77521995414,6195579.858693715
