,X,Y
0,438025.8325590865,6182789.8669094015
1,437663.4697313678,6183120.076981572
2,437984.49408507807,6183013.522090139
3,437707.3367626027,6183262.0360953575
4,437621.4853906664,6182803.668142124
5,437733.30722165835,6183179.405491534
6,437730.2556706693,6183237.775784843
7,437838.6695550674,6183254.032612015
8,437806.28199577326,6183256.499797366
9,437546.0823400439,6183238.97284603
10,437567.9396851415,6183232.536574845
11,437887.8135904267,6183169.067849776
12,438014.4304648041,6183080.882637837
13,437837.80460830353,6183206.738173384
14,437852.1357676254,6183195.847337926
15,437970.092665578,6183111.791865486
16,437823.65525258647,6183217.181214844
17,437757.8495620624,6183272.776949003
18,437956.6075609633,6183274.163243843
19,438059.2489377477,6182942.886804905
20,438049.82800018904,6182963.947420022
21,437751.32698471006,6183067.057871345
22,437818.90484132123,6183007.986138401
23,437944.2984653333,6182860.265610462
24,437629.5399650273,6183098.190651988
25,437498.12510092615,6183004.909163716
26,437977.57795052906,6182849.772463379
27,437507.7442035798,6183010.892844202
28,437701.61069889425,6183133.88883738
29,437839.1622942971,6182990.443155713
30,437779.3230133223,6183042.502483252
31,437479.53147830785,6182994.157001701
32,437798.83407082426,6183025.415236232
33,437923.58671858604,6182876.81277905
34,437459.7978651697,6182982.642156859
35,437429.40792278084,6182962.821287952
36,437419.1471262416,6182955.845227749
37,437449.60948364256,6182976.332845939
38,437717.4845831524,6183099.377669928
39,438125.25462681666,6182896.309104378
40,438118.4905066963,6182888.168513345
41,438126.16559878713,6182907.427124351
42,438106.75340211595,6182887.556546424
43,438135.1507922037,6182873.349629202
44,438131.1799100631,6182863.165663657
45,437631.92271844915,6183115.632149932
46,437640.75141314225,6183110.273820442
47,437697.25494215696,6183245.595462783
48,437718.07545395335,6183254.313012457
49,437740.062792881,6183208.805863599
50,437677.42517143924,6183297.193951173
51,437990.42031255335,6182782.803135201
52,437992.7840688405,6182772.640187635
53,437810.4663513909,6183272.802484032
54,438130.44139623665,6183163.601772334
55,437904.75464685925,6183283.697690731
56,437439.74500881013,6182988.162477024
57,437790.22126048914,6183037.114823044
58,438077.6607363828,6182914.574210557
59,437768.03049405984,6183037.877905076
60,438095.2342769158,6182906.643368301
61,437792.68944902706,6183060.565919391
62,437514.31103891233,6183027.049684954
63,437754.3883445918,6183188.787344887
64,437807.14317996864,6183198.383557084
65,437801.9113868999,6183187.772689997
66,437704.0227941221,6183144.651335721
67,437685.87878040253,6183134.559725228
68,437820.3431444402,6183121.613201335
69,437722.66483389144,6183171.988962306
70,437742.92351994594,6183189.619507142
71,437662.93171852716,6183130.659174219
72,437837.86767392873,6183180.468075448
73,437815.53140756505,6183192.920579235
74,437812.2950378104,6183168.367365
75,437716.8940151756,6183163.16688429
76,437774.12982303294,6183227.240447968
77,437834.14626441785,6183117.631099896
78,437756.7530176242,6183205.004749135
79,437856.74775154935,6183097.383199569
