,X,Y
0,420491.1570352133,6190568.772482558
1,420474.91492033476,6190475.3374067675
2,420447.5202581624,6190357.727591159
3,420537.3777945844,6190473.634921801
4,420475.8637511118,6190356.428108592
5,420698.07920804096,6190519.227338021
6,420631.69936877687,6190566.863891213
7,420393.55135395017,6190324.208842183
8,420771.4852107221,6190232.455519948
9,420897.9255943302,6190538.061569858
10,420780.21653323836,6190257.899904008
11,420786.16321175743,6190360.541184299
12,420775.7841523534,6190334.01369617
13,420812.76634249353,6190250.2917362405
14,420801.9121564179,6190375.949696735
15,420890.008833496,6190344.506319077
16,420658.67458267504,6190319.9032645775
17,420875.3616329791,6190265.9579744525
18,420474.64514560334,6190440.164606301
19,420843.2174999228,6190254.63357165
20,420863.44514419953,6190405.550349013
21,420762.29457103705,6190332.590504504
22,420794.8263867474,6190330.882567509
23,420800.50107080315,6190363.841414213
24,420763.72359414765,6190136.749397495
25,420822.49451336195,6190385.147251781
26,420788.75817278266,6190300.379999432
27,420800.6612852699,6190400.018058661
28,420663.6228987611,6190573.06991679
29,420554.7760765339,6190548.235586586
30,420455.5767409569,6190564.638642073
31,420437.1989818284,6190290.121980237
32,420463.3559802898,6190415.324349128
33,420483.51187092037,6190547.984232124
34,420583.8724987703,6190574.419492603
35,420472.4312927852,6190592.493745043
36,420553.6804265806,6190573.859725819
37,420523.8700381729,6190583.86875707
38,420426.0800133642,6190567.851946835
39,420366.993919811,6190548.788105728
40,420276.7410198134,6190551.115598651
41,420705.04023694363,6190588.230824013
42,420613.7283205386,6190580.551725955
43,420674.53124142863,6190587.4533744855
44,420644.2420452901,6190585.002285431
45,420260.1853987823,6190607.637919946
46,420183.52378442924,6190093.293705555
47,420461.9523980436,6190482.143314424
48,420248.212011092,6190290.478820988
49,420472.9133088961,6190492.517729631
50,420489.18394410994,6190478.30390133
51,420287.86607948027,6190546.569367109
52,420828.41975990095,6190421.552526446
53,420753.50826020836,6190489.046976264
54,420759.30785083177,6190432.94605039
55,420329.6762796924,6190170.86767476
56,420262.8828505536,6190590.889955723
57,420296.24275976355,6190590.053559099
58,420271.75461251684,6190603.4174353
59,420283.3110018017,6190588.287647053
60,420554.6928566074,6190492.464813239
61,420555.8109033673,6190478.30642801
62,420545.0344651925,6190481.398381634
63,420554.60782361426,6190221.397483419
64,420689.5971569221,6190175.509437702
65,420797.3043141809,6190082.701134834
66,420386.5146254344,6190265.003470333
67,420465.59753428044,6190551.096058074
68,420443.75256628013,6190435.610842948
69,420537.96108426683,6190587.39527651
70,420581.6731650334,6190594.497752112
71,420279.8448753031,6190536.030004234
72,420364.36600756133,6190562.529018097
73,420387.160289501,6190566.006433822
74,420313.0174145062,6190535.197195277
75,420347.0745062158,6190534.793668944
76,420243.05308224313,6190534.146627515
77,420177.39670949074,6190529.010228495
78,420207.51749025553,6190525.672420617
79,420493.75011692493,6190580.413713622
80,420378.1695268056,6190216.397740476
81,420432.5156907994,6190222.635517564
82,420202.6688727187,6190170.532676043
83,420803.9568818086,6190069.77756612
84,420726.48998719314,6190145.111515861
85,420709.705258979,6190340.120402122
86,420723.9389581612,6190402.7568140505
87,420667.28364689613,6190410.472959627
88,420761.6643841247,6190346.071962951
89,420515.90795712266,6190419.480917877
90,420490.075603759,6190414.277398822
91,420594.15130252496,6190421.163474643
92,420794.2585138925,6190388.891584917
93,420782.22250191995,6190398.462623759
94,420551.8389953981,6190360.711959647
95,420555.57054202294,6190424.208371081
96,420680.32336236193,6190339.433565026
97,420640.96267519094,6190344.384427734
98,420767.5592807289,6190171.856941061
99,420754.23642411904,6190080.260097059
100,420749.34981688607,6190285.626781198
101,420727.5758293008,6190070.951359302
102,420432.1000682547,6190421.686890653
103,420476.67249649984,6190103.601103781
104,420678.1843233033,6190078.868349334
105,420786.6621019979,6190086.346610819
106,420556.84686962026,6190087.32488388
107,420471.14034403855,6190119.510334434
108,420625.4027632898,6190089.742361876
109,420764.78221116815,6190095.318355459
110,420774.27851199335,6190220.826990959
111,420494.66305151436,6190210.362723155
112,420590.5624047661,6190327.830162517
113,420761.5020675603,6190282.398874737
114,420803.6812143624,6190592.660866938
115,420491.7113398529,6190534.141168772
116,420461.18755199446,6190580.343375263
117,420323.9327106376,6190539.67200735
118,420483.0093424859,6190500.124992082
119,420291.2573252422,6190574.337519576
