,X,Y
0,405047.1713090181,6189107.59285701
1,405313.8360395321,6188951.015576011
2,405586.2926734779,6188826.50440731
3,405625.0217047031,6188832.675208205
4,405660.1969304107,6188787.82191967
5,404983.7310534355,6189060.107414584
6,405308.22611058573,6188912.171507716
7,405284.82391877304,6188922.1459943
8,405284.77140792186,6188948.421759761
9,405335.2396244322,6188944.202206497
10,405404.8375369425,6189095.988756797
11,405142.5057748122,6188983.595983773
12,405383.7559293811,6188893.599959857
13,405523.4974822672,6188860.270132406
14,405307.21354927134,6188845.727761656
15,405326.1159869251,6188956.759397
16,405191.4287930657,6189232.468992388
17,405275.7753887535,6188817.69053808
18,405335.33092966676,6188879.51569169
19,405332.14834210114,6188837.055945448
20,405602.59130925074,6188841.290796225
21,405227.3637921783,6188961.922907411
22,405638.2298340437,6188826.375760885
23,405276.06564810086,6188954.289943221
24,405311.59051769506,6188885.489418914
25,405213.36255497386,6188960.558987722
26,405419.7162101977,6188907.845318486
27,405345.5220706909,6188881.408521926
28,405363.5612037677,6188927.106627309
29,405559.4575757972,6188857.260048307
30,405305.5138834614,6188825.279593336
31,405465.73209745163,6188831.580665712
32,405469.3970603368,6188855.994010671
33,405453.86965550226,6188801.890753034
34,405408.3993836949,6188900.298891757
35,405589.47450942814,6188900.694145191
36,405621.2053536456,6188902.007306444
37,405597.97129572224,6188876.572568148
38,405568.4195614499,6188871.76078993
39,405529.75465576065,6188874.273072639
40,405564.36280404695,6189042.188491639
41,405208.29785532027,6189061.314934179
42,405663.81568083604,6189029.001394245
43,405633.60186680045,6189036.895558595
44,405606.7514218455,6189052.510009423
45,405338.85582149593,6188808.519567577
46,405398.31009167386,6189106.930493008
47,404964.2914738931,6189145.035564178
48,405061.06111034565,6189032.361332582
49,404976.3031837361,6189121.392252254
50,405100.2218866966,6189015.360637028
51,405118.718530169,6189041.787126137
52,405328.8630619438,6188850.153647697
53,405285.396257398,6188833.623662761
54,405180.3827701489,6189185.727939867
55,405517.47189899825,6188963.273066517
56,405192.6105768692,6188982.83403467
