,X,Y
0,411306.0390902547,6197894.3923665695
1,411468.00737531984,6198015.650086554
2,411545.40682730655,6197829.48064366
3,411569.5133549767,6197861.82969503
4,411415.76035503705,6197949.365952166
5,411389.2206085663,6197847.152428605
6,411339.34667259187,6198033.873481419
7,411618.8944930648,6197925.61365192
8,411444.10720709094,6197959.806761913
9,411524.0194883904,6197972.754500183
10,411380.35520652344,6198021.565512046
11,411415.42516599083,6197871.998542835
12,411557.4249089437,6198025.73181405
13,411617.1697037846,6197966.618266623
14,411554.7253744172,6197973.239383472
15,411588.43743622233,6197967.873846008
16,411595.79992926744,6197893.800295537
17,411412.90995417995,6198014.663697879
18,411409.25437582046,6197903.408710234
19,411522.66306765843,6198022.546699614
20,411368.6960680835,6197852.360406392
21,411618.1180401875,6198034.398698417
22,411636.72005121474,6197953.526963656
23,411322.49734110106,6197870.786727908
24,411409.5025387794,6197939.919832578
25,411474.64421807625,6197851.302615226
26,411533.07418219873,6197831.736963269
