,X,Y
0,416432.66153964016,6191613.4474616945
1,416316.66732338123,6191455.378639596
2,416288.10994260816,6191383.680405751
3,416248.60721323657,6191283.472050446
4,416275.0667244379,6191343.744107947
5,416315.01361728413,6191434.592792605
6,416341.77569553384,6191494.414074417
7,416367.4366303947,6191552.364239585
8,416391.3549466147,6191591.422915767
9,416430.5456616722,6191623.841511605
10,416564.62551762175,6191648.754075245
11,416447.5201269067,6191627.52176121
12,415891.2475422467,6191374.891448099
13,415932.57314578455,6191336.349984461
14,416015.13808336685,6191703.569343534
15,416407.60553179047,6191745.739808757
16,415976.47570235643,6191669.474303032
17,416031.4613166742,6191647.812857729
18,415934.91460243554,6191640.890792397
19,416324.0700286005,6191563.109666549
20,416314.3810873534,6191525.0009980975
21,416329.8092410364,6191578.250346295
22,416338.7451873123,6191583.866656488
23,416317.34975246,6191506.908979694
24,416296.94253002293,6191484.37028291
25,416307.646867444,6191510.213535773
26,416334.952181629,6191601.417957697
27,416338.31407696626,6191632.858031948
28,416344.88818945247,6191704.201788987
29,416315.60123632685,6191542.789444605
30,416277.08797321946,6191555.222786359
31,416343.70459054416,6191662.366402617
32,415869.01772486605,6191635.824624589
33,415938.13744011737,6191703.727104937
34,415871.8735012058,6191660.372085023
35,415869.62719015765,6191734.8924505785
36,416297.9256867025,6191405.644431769
37,416268.50481961505,6191328.174092946
38,416294.01596923,6191394.476141297
39,416258.59996093356,6191311.332805093
40,416191.1237059915,6191674.667219695
41,416196.59501654113,6191753.602277264
42,416468.141418131,6191713.178295545
43,416465.96533736144,6191700.974507086
44,415937.57485877175,6191442.4573205905
45,415939.0831387653,6191423.391413943
46,415900.93377789535,6191502.95025262
47,415903.60794830817,6191518.14991739
48,415931.15916302503,6191608.679308433
49,415903.70192183653,6191471.391422585
50,415906.8305672723,6191548.701843347
51,415919.0886725769,6191448.048385154
52,415932.43688131485,6191619.675725908
53,415916.49702910887,6191579.017359195
54,415891.33023300814,6191404.94769956
55,415910.07219959557,6191560.8847094085
56,415937.3328608994,6191581.618747247
57,416204.74211018457,6191734.630693587
58,416187.99097274104,6191710.1292589465
59,416123.5778290392,6191636.120202569
60,415940.54879524454,6191763.462059815
61,416070.31118055794,6191681.904748034
62,416112.18996970245,6191639.680487478
63,416056.4762626816,6191691.635493098
64,416135.1990980384,6191621.979529207
65,416115.6755066398,6191625.697327021
66,416103.1130384734,6191565.379671738
67,415914.1802866473,6191517.722030837
