,X,Y
0,419824.5992347816,6178367.650760201
1,419811.50015533064,6178369.005358011
2,419796.41819281876,6178368.392780214
3,419615.8453946139,6178281.3328840975
4,419586.8716169194,6178266.394706873
5,419697.5848647221,6178229.172800511
6,419680.44995823124,6178239.841858215
7,419709.3798456878,6178218.379703176
8,419594.6573083643,6178228.958477124
9,419587.72196730727,6178244.448862065
10,419648.12528740143,6178264.48387481
11,419844.152602163,6178225.8024134515
12,419639.63614209904,6178270.651952971
13,419858.33493444184,6178221.867608262
14,419657.3668301196,6178254.8509884905
15,419628.86247293506,6178275.526400693
