,X,Y
0,413613.0151788946,6194914.402205534
1,413623.24071238114,6194925.219503218
2,413672.9789473215,6194994.363291234
3,413756.3170192066,6194988.58221153
4,413631.05407600524,6194978.166841482
5,413618.3320209622,6194986.436407491
6,413469.8043622093,6194748.045581993
7,413724.4368364162,6194999.237274025
8,413640.4104386688,6194970.521128584
9,413436.82629308035,6194760.171943462
10,413520.48774616,6194679.567742327
11,413334.80593036505,6194811.087004866
12,413559.2262819899,6195012.108938526
13,413517.3678515912,6194999.252087978
14,413097.88129437674,6194929.282148226
15,413176.26897048403,6194860.689014605
16,413507.0609836442,6194693.306754937
17,413579.51137947774,6194922.084896062
18,413463.19876440737,6194733.7050695885
19,413584.95165454125,6194856.181559899
20,413555.44426249235,6194825.933183665
21,413534.19724611845,6194933.566335071
22,413258.6784683367,6194830.31356881
23,413208.57781780744,6194846.458814825
24,413499.34578755463,6194701.699228783
25,413349.04656924796,6194806.794000199
26,413488.31785077625,6194716.503629063
27,413512.2593134924,6194762.448707645
28,413521.1311635104,6194943.401651448
29,413475.3453438558,6194721.661427043
30,413396.66022614884,6194788.250971824
31,413525.14599047473,6195006.5555869285
32,413070.0181884978,6194959.2324749185
33,413386.9310418257,6194792.898821046
34,413161.25590038125,6194873.236374386
35,413525.6130981917,6194763.851734525
36,413511.90443699836,6194979.433619932
37,413084.1261480899,6194945.25569687
38,413322.88139709365,6194815.444988976
39,413529.6883819018,6194670.366331058
40,413425.46174159984,6194770.641465002
41,413452.21598091786,6194744.5008650785
42,413579.9889562326,6194629.617489917
43,413712.5748628239,6194536.128350529
44,413651.3315570336,6194580.433745641
45,413598.7878662424,6194615.4374674875
46,413558.02115035674,6194663.677228816
47,413493.8172423622,6194738.10259665
48,413637.7375988782,6194604.640462962
49,413709.0443417975,6194547.331505922
50,413610.1220369808,6194625.3419936765
51,413594.6491328853,6194636.895017013
52,413645.9225351437,6194948.924871243
53,413653.351389236,6194982.620227356
54,413635.75422304834,6194987.981186549
55,413536.0595320271,6194682.373742426
56,413289.36825781094,6194825.801973335
57,413279.8045735964,6194829.3334734645
58,413236.14728415746,6194845.460593663
59,413037.4784741653,6194977.476202248
60,413475.5990170222,6194734.347720339
61,413493.58364489395,6194726.417852218
62,413189.8436901074,6194863.756487409
63,413269.4971615655,6194833.213886346
64,413307.8144597113,6194819.0866688555
65,413088.29323700006,6194922.238403656
66,413657.1706633766,6194960.835112811
67,413050.9631621632,6194963.623166021
68,413736.0585050853,6194521.521558412
69,413583.77369886613,6194640.563345873
70,413648.346880371,6194938.745668197
71,413666.1401736388,6194579.470311046
72,413541.73135647835,6194671.906937266
73,413674.5766511912,6194613.479577255
74,413713.0443634288,6194515.746046072
75,413688.8694199941,6194539.606941066
76,413544.1896799942,6194804.33780687
77,413550.5720101932,6194813.784474133
78,413499.07410142774,6194747.5716933
79,413431.68607869087,6194740.903738204
80,413385.37084093166,6194774.338301076
81,413663.2554727868,6194989.881542522
82,413667.9228981994,6194972.977931914
83,413116.23532453796,6194933.589335521
84,413219.9345641163,6194863.709525866
85,413164.5122024498,6194895.213973416
86,413067.51276084094,6194977.763280018
87,413447.3216323651,6194756.288179748
88,413577.1408064756,6194656.170358767
89,413532.81338408147,6194692.124118248
90,413682.7254882588,6194570.344573344
91,413722.79336247116,6194537.149211149
92,413749.0621718778,6194684.24588249
93,413746.35578388575,6194695.989221815
