,X,Y
0,422445.140981966,6191566.082442672
1,422420.7099776655,6191547.706698297
2,422392.82917890593,6191535.960824022
3,422546.5670509982,6191601.671478232
4,422805.3299062861,6191122.047381725
5,422767.0064007564,6191286.7056242665
6,422764.1415274066,6191319.150994915
7,422787.6012276452,6191128.485942525
8,422479.5366529279,6191263.230760327
9,422717.0765597321,6191148.0000132965
10,422668.4326476228,6191484.833803947
11,422640.0808825155,6191390.606112638
12,422746.7742206635,6191236.972100851
13,422851.4787134483,6191118.887605719
14,422391.46930120105,6191149.033894559
15,422552.1402266134,6191388.169903546
16,422462.8642326689,6191514.000969047
17,422406.40037112334,6191206.6532706
18,422657.22624148853,6191484.811234183
19,422363.6663795669,6191257.0679842075
20,422371.88948564685,6191247.792315765
21,422369.357023805,6191214.775403188
22,422367.5648493003,6191230.058474802
23,422365.89031873236,6191161.069557684
24,422819.93906628364,6191513.301523757
25,422699.9203803389,6191151.423069814
26,422374.9776790608,6191179.052018796
27,422441.87859339785,6191268.468941786
28,422597.1091027175,6191466.292569708
29,422592.6694223599,6191571.681333158
30,422594.6178887662,6191540.588023191
31,422597.74426290713,6191491.328387282
32,422613.86611359764,6191587.778069956
33,422607.252572072,6191536.4660412185
34,422620.4397650092,6191636.864406384
35,422515.03872351407,6191399.965452273
36,422518.6135915484,6191417.824156234
37,422578.1783090811,6191429.895026603
38,422475.5298602539,6191648.027211347
39,422473.1214597634,6191614.896702738
40,422594.60154904705,6191630.758132605
41,422401.68781889725,6191579.662551249
42,422421.1564264869,6191572.634578311
43,422405.1791793395,6191557.892435052
44,422449.81251377065,6191599.729025907
45,422387.11987587553,6191545.748033127
46,422522.5282583768,6191647.186310424
47,422505.91271990776,6191467.255137351
48,422638.0567341717,6191617.291244092
49,422561.24336328474,6191617.216629892
50,422567.38107709785,6191606.865394583
51,422572.67099539295,6191619.1274415
