,X,Y
0,439351.1930791439,6192804.769726816
1,439384.0479229328,6192773.69912557
2,439310.8851399774,6192652.281891016
3,439290.1700358039,6192558.403181415
4,439296.9643009839,6192569.884271705
5,439293.1614027287,6192954.739774241
6,439296.32189882547,6192965.93787683
7,439034.1264618036,6192884.802870849
8,439022.65764137555,6192945.740285102
9,439272.95509556436,6192986.301551471
10,439255.68667394423,6192999.789814978
11,439303.9514380934,6192956.703405977
12,439537.0251904394,6192516.880941308
13,439455.7583003094,6192482.730884756
14,439431.2042309202,6192476.618228439
15,439452.58610947535,6192461.737481078
