,X,Y
0,427697.9343362295,6199851.69225212
1,427780.23466592416,6200020.744660819
2,427631.00151461683,6200122.872933042
3,427852.4786959598,6200078.091045526
4,427887.5755162099,6199766.591533455
5,427939.7364657031,6199694.811047219
6,427667.99482963904,6200052.456267075
7,427616.982077871,6200132.569970706
8,427785.06098931574,6199935.7276665475
9,427770.23185700853,6199960.577085508
10,427709.46762776806,6199995.768528829
11,427709.4771983969,6199981.4082277
12,427749.0963049871,6199985.643363254
13,427727.795722263,6200068.0417561615
14,427723.36652557284,6199986.296463933
15,427852.8107100466,6199765.056975489
16,427807.9386414889,6199928.888752528
17,427570.9506429719,6200133.341637424
18,427862.8410744506,6199800.734111422
19,427740.1669408854,6199963.528955311
