,X,Y
0,422744.9050364288,6190018.825268121
1,422861.4981746866,6189926.57905392
2,422921.93923368683,6189659.337069518
3,422860.9658550238,6189808.700348205
4,422822.43003444816,6189909.57463884
5,422470.0859560765,6189747.991796275
6,422378.55500747653,6189805.735585348
7,422824.1793233682,6189979.675291966
8,422844.35165696894,6189969.519941724
9,422448.42055305064,6189783.222716043
10,422401.4313438264,6189820.688197943
11,422847.59007249004,6189989.611268037
12,422425.70831104903,6189798.434790019
13,422864.23446496343,6189760.106540038
14,422840.3456983618,6189920.387681688
15,422378.0148380119,6189835.022576198
16,422470.05377973086,6189770.701758889
17,422846.47369847697,6189842.465703026
18,422943.2038701159,6189692.911641297
19,422934.1004936383,6189832.557720536
20,422952.58791219216,6189815.64232683
21,422959.10621903755,6189801.834073906
22,422944.9716906295,6189827.577666064
23,422787.9771347451,6189902.061894848
24,422795.00826615153,6189959.26661562
25,422782.4581144788,6189827.798235504
26,422868.0478505455,6190023.6451066565
