,X,Y
0,424236.5655587334,6187524.880034495
1,423760.60084188497,6187638.861711694
2,424174.62896204577,6187551.899636148
3,424220.83489664947,6187657.401785026
4,424203.34952613583,6187635.66614567
5,424209.395086738,6187644.577342847
6,423791.2890705396,6187684.408592152
7,423979.2964551535,6187668.530252498
8,424005.14929772564,6187656.388699778
9,423996.8095709188,6187641.729380626
10,423779.88364866516,6187648.652873271
11,423794.18585797586,6187695.934901292
12,424315.88004841853,6187358.966059795
13,424317.10367806576,6187371.635063781
14,424056.9954410512,6187310.836758914
15,424187.2742021364,6187712.534581808
16,424307.4483956458,6187683.719150104
17,424186.8731042915,6187693.172081387
18,424188.51951910474,6187762.272423703
19,424383.15796022967,6187634.531453943
20,424187.5021451239,6187793.682176913
21,424424.47244846966,6187632.252927053
22,424188.4864649632,6187742.458212678
23,424183.13083554443,6187816.022398139
24,424297.7729955453,6187696.578370457
25,424453.54137334385,6187628.406960858
26,424192.66616922227,6187684.053986273
27,424250.97706258454,6187693.499217492
28,424338.14833439654,6187633.312626127
29,424317.1957611306,6187660.617354928
30,424356.81859676866,6187633.209620947
31,424193.86904029746,6187347.738284412
32,424240.027659329,6187515.023495476
33,424261.33378668287,6187647.900213524
34,424245.2479316656,6187659.64698584
35,424198.7214133655,6187693.521593957
36,424202.2271177011,6187711.271371373
37,423892.7709953668,6187497.391555609
38,423870.71010950726,6187486.4241296835
39,423772.3443157058,6187476.35180615
40,423808.8894543946,6187480.719101397
41,423842.28682793287,6187484.251414173
42,423882.76257553196,6187487.659764981
43,424089.85448992695,6187652.345080731
