,X,Y
0,427223.56340428226,6190334.59030366
1,427102.6641288288,6190305.676081878
2,427274.1907420323,6190213.406138932
3,427388.80678195704,6190431.558784467
4,427222.2661251566,6190108.192239115
5,427222.71652326436,6190142.470468858
6,427292.5157699852,6190171.020645832
7,427356.43168012326,6190158.70572499
8,427247.1097848234,6190174.342972739
9,427328.06260726176,6190162.298240438
10,426706.1086356961,6190228.097385139
11,427177.8827917632,6190351.2761208955
12,427344.820412351,6190056.265701906
13,427297.814539333,6190001.617898647
14,427048.6103659002,6190170.889497371
15,427185.5150535418,6190160.794847717
16,426711.97638219345,6190452.860245488
