,X,Y
0,410524.20647602703,6197255.325428626
1,410507.0581692631,6197230.4083359875
2,410824.76078822074,6196960.32522184
3,410849.3288355088,6196929.648130211
4,410831.5926530161,6196997.479937719
5,410873.5251859197,6197078.109060431
6,410852.40656421613,6197036.461632001
7,410903.98789738695,6197136.263544484
8,410462.78817326954,6197257.598918157
9,410530.20228060836,6197209.66718995
10,410486.7533736391,6197240.291769023
11,410608.4347080571,6197149.600524164
12,410583.5996579991,6197173.2707894845
13,410557.39742431784,6197191.291637711
14,410663.2087887105,6197095.029844623
15,410436.8228644679,6197277.953564138
16,410558.7704074695,6197209.298764175
17,410548.3321964026,6197212.520635167
18,410541.29807820264,6197204.984373
