,X,Y
0,425011.3893537959,6178982.029579803
1,424341.8311286402,6179170.729285354
2,424439.47016356175,6178690.924168066
3,424426.11345643055,6178709.968794088
4,424347.969267953,6178837.783492645
5,424322.73208371334,6178895.662218665
6,424380.18585800845,6178780.45151522
7,424332.3893682504,6179180.132868185
8,424409.7914810697,6178735.410072838
9,424642.9163990518,6179025.354406534
10,424472.0543679715,6178676.332385477
11,424506.96213717933,6178679.845242644
12,424541.1629513417,6178686.042253591
13,424712.8865197345,6178664.36585804
14,424411.50061575725,6179166.178528668
15,424460.3532327862,6179192.04603742
16,424366.75062421267,6179156.047291095
17,424372.6678301001,6178795.8326795185
18,424485.8373481408,6178699.915019262
19,424623.4505190587,6178695.413535754
20,424719.23422637605,6178675.610358868
21,424634.5503968549,6178676.519950942
22,424476.392182263,6178687.500123996
23,424494.4993536204,6178750.414028968
24,424488.4823615413,6178732.93033552
25,424506.6799956188,6178772.132139617
26,424561.47354766494,6178763.834702861
27,424533.49976737343,6178769.106516035
28,424587.3780000592,6178711.623083155
29,424634.19385175535,6179040.088075534
30,424624.5475330106,6179008.752438159
31,424631.89815348305,6179023.541583924
