,X,Y
0,432269.39728344616,6187243.854217382
1,432318.40930696274,6187232.625736532
2,432094.6319361839,6187335.303746997
3,431815.47255403467,6187369.960237952
4,431866.5631049259,6187283.779460655
5,431922.5919581738,6187188.728024332
6,432029.1152503619,6187444.749812378
7,432099.3630270772,6187425.3940926315
8,431707.66367951763,6187463.045256281
9,431861.8389076347,6187501.58428068
10,432174.26600087335,6187403.183881471
11,431700.3314109667,6187574.36372615
12,432259.67462545354,6187367.564543441
13,431705.7073671048,6187474.096175435
14,431847.14580049965,6187288.203108899
15,431932.19819613016,6187633.166130068
