,X,Y
0,418950.6275746116,6196141.338491426
1,418962.93533810426,6196170.720063815
2,418872.42369931313,6196083.023663401
3,418857.28357743676,6196069.392164143
4,418891.3192979149,6196110.166324295
5,418903.0447218646,6196081.781459086
6,418992.7467418341,6196049.486352185
7,418961.2796001616,6196069.000909872
8,418866.4318093457,6196063.654341157
9,418873.45278632105,6196071.204006046
10,418922.38595966075,6196102.681746646
11,418874.81866415974,6196100.67927305
12,418902.664635884,6196048.168714538
13,418928.0871004299,6196079.864768405
14,419330.3390157289,6196160.2892903
15,419346.80621192587,6196154.638634887
16,419369.83781455865,6196172.3549747765
17,419339.24016569473,6196147.988982877
