,X,Y
0,420576.1951268967,6188415.363370525
1,420846.3774295602,6188256.243029958
2,420738.5294326857,6188415.955378956
3,420780.0647341567,6188439.909729079
4,420821.92630743503,6188207.262711166
5,420852.025828901,6188167.528144609
6,420520.608771995,6188352.928534808
7,420728.8111036677,6188264.735853476
8,420434.4536085914,6188437.665763339
9,420681.9258468646,6188284.07252905
10,420573.37399304885,6188322.906824917
11,420744.30025556986,6188258.66402684
12,420629.5214440073,6188303.0654504895
13,420475.9634000686,6188391.819042559
14,420788.9956328181,6188236.028398446
15,420673.1151375025,6188312.731992539
16,420371.02934666537,6187927.9748528
17,420743.37924776506,6188293.969752859
18,420745.3167696107,6188310.85519961
19,420754.00508854236,6188251.473419971
20,420753.5482118373,6188367.0334121445
21,420767.025170385,6188432.578112492
22,420778.9686415513,6188235.877597309
23,420759.2751214419,6188395.872331458
24,420766.5039250386,6188242.895928478
25,420741.99767000123,6188280.079824681
26,420854.141594066,6188235.395548719
27,420855.950656856,6188286.459032115
28,420727.6267628054,6188357.599589996
29,420802.6797565943,6188220.304796004
30,420833.7509844371,6188182.333490874
