,X,Y
0,419051.0873477776,6185888.159854875
1,419041.48005545605,6185877.20684066
2,419001.08170503593,6185862.264186005
3,419020.22532795253,6185866.9164465275
4,418964.4893419246,6186121.660187755
5,419084.99406233605,6185830.641949329
6,419055.0852772946,6185853.798059935
7,419002.53252317046,6185909.771692561
8,418996.3883614661,6185879.495401541
9,419069.37672986416,6185890.713139835
10,419066.1550759579,6185879.307034214
11,419058.513248257,6185869.541874873
12,418907.0052673716,6185980.575398137
13,419162.7096256417,6186240.306348157
14,418841.5956426048,6186220.361923023
15,419184.5895546645,6186274.186039157
16,419211.225439777,6186290.833677149
17,419207.30530275445,6186275.544206955
18,419366.2418248162,6186308.09972793
19,418707.7507396337,6185867.971228533
20,418868.9714838152,6186082.032954447
21,418740.2407589039,6185905.769012335
