,X,Y
0,415411.84511723224,6191708.295224091
1,415848.16736185836,6191323.071168672
2,415670.57396154525,6191257.168797995
3,415359.71619411645,6191600.4368760735
4,415432.6885190732,6191339.2886640765
5,415818.7403481114,6191310.17251838
6,415825.748264951,6191319.610333434
7,415837.44698313664,6191299.789764215
8,415739.1791844862,6191417.255855346
9,415594.90139854624,6191284.136047866
10,415668.3523109089,6191274.912805049
11,415710.6575530013,6191248.150636342
12,415419.66485672875,6191509.203357883
13,415355.4369257952,6191455.128985739
14,415555.9835876019,6191696.576758863
15,415626.1491873239,6191303.677273963
16,415594.0970554027,6191756.951692515
17,415292.57577629935,6191374.978553507
18,415337.470486806,6191439.226516523
19,415663.0136039137,6191341.589411375
20,415733.452759728,6191473.697957459
21,415712.6137602638,6191432.356306546
22,415639.08058292896,6191298.972413973
23,415723.4768133776,6191453.296805061
24,415688.5218677125,6191387.960940472
25,415695.00566899753,6191399.412610206
26,415718.6376907626,6191442.703701335
27,415598.3620578304,6191272.156785589
28,415706.6567179839,6191422.230269008
29,415669.0488395583,6191355.7215913255
30,415753.85960377747,6191512.153641231
31,415650.34557103383,6191318.012382727
32,415674.967297135,6191367.072913292
33,415806.8704029609,6191611.093285536
34,415613.5353189967,6191286.110871835
35,415505.04207418225,6191312.383258257
36,415836.38554940285,6191722.067845723
37,415650.37281958055,6191740.603814295
38,415693.1507933714,6191722.292862774
39,415824.90162573225,6191739.991755711
40,415601.5110395807,6191633.013089434
